,ID,TABLEU,C1_ID,C1_AGE,C1_RANKING,C1_NATIONALITY,C1_HANDNESS,C1_WEAPON,C2_ID,C2_AGE,C2_RANKING,C2_NATIONALITY,C2_HANDNESS,C2_WEAPON,RESULT_C1,RESULT_C2
9365,2017-235,32,Alexandra-POWELL-43672,18,9999999, GREAT BRITAIN,0.0,2.0,Aizanat-MURTAZAEVA-40510,17,42, RUSSIA,0.0,2.0, D/12,  V/15
9366,2017-235,32,Gaia-TRADITI-40012,18,9999999, ITALY,0.0,2.0,Ella-MINNULLINA-43720,16,9999999, RUSSIA,0.0,2.0, V/15,  D/14
9367,2017-235,32,Dominika-PAWLOWSKA-42497,19,9999999, POLAND,0.0,2.0,Zsuzsa-SCHLIER-35222,18,777, ROMANIA,1.0,2.0, D/13,  V/15
9368,2017-235,32,Karoliine-LOIT-34454,18,349, ESTONIA,0.0,2.0,Kateryna-CHORNIY-40285,17,251, UKRAINE,0.0,2.0, V/15,  D/13
9369,2017-235,32,Lea-MAYER-36322,18,9999999, GERMANY,0.0,2.0,Veronika-BIELESZOVA-40217,16,440, CZECH REPUBLIC,1.0,2.0, V/15,  D/6
9370,2017-235,32,Ariane-LEONARD-42376,17,9999999, CANADA,0.0,2.0,Sara_Maria-KOWALCZYK-43182,17,9999999, ITALY,0.0,2.0, V/15,  D/10
9371,2017-235,32,Tamara-GNAM-35779,18,508, HUNGARY,1.0,2.0,Tamila-MURIDOVA-37576,17,229, KAZAKHSTAN,1.0,2.0, V/15,  D/12
9372,2017-235,32,Barbara-BRYCH-35861,18,782, POLAND,0.0,2.0,Eszter-MUHARI-42192,16,275, HUNGARY,1.0,2.0, D/14,  V/15
9373,2017-235,32,Avery-LOUIS-43671,17,9999999, GREAT BRITAIN,0.0,2.0,Anastasiia-ZELENTSOVA-41119,17,9999999, UKRAINE,1.0,2.0, D/12,  V/15
9374,2017-235,32,Erika-TAKAHASHI-43457,16,190, JAPAN,0.0,2.0,Sandra-SKOBLOV-39227,17,354, ESTONIA,1.0,2.0, D/11,  V/15
9375,2017-235,32,Mihaela-LEONTE-43817,17,9999999, ROMANIA,0.0,2.0,Anna-COUFALOVA-37479,18,572, CZECH REPUBLIC,1.0,2.0, D/10,  V/15
9376,2017-235,16,Evgeniya-ZHARKOVA-43719,18,9999999, RUSSIA,0.0,2.0,Carmen_Lii-TARGAMAA-37516,17,371, ESTONIA,0.0,2.0, V/15,  D/7
9377,2017-235,16,Renata-PETRI-38766,18,306, HUNGARY,0.0,2.0,Natalie-WRAMNER-43687,17,412, SWEDEN,0.0,2.0, V/15,  D/10
9378,2017-235,16,Gaeun-KIM-43612,18,9999999, KOREA,1.0,2.0,Aizanat-MURTAZAEVA-40510,17,42, RUSSIA,0.0,2.0, D/8,  V/15
9379,2017-235,16,Gaia-TRADITI-40012,18,9999999, ITALY,0.0,2.0,Zsuzsa-SCHLIER-35222,18,777, ROMANIA,1.0,2.0, D/13,  V/15
9380,2017-235,16,Karoliine-LOIT-34454,18,349, ESTONIA,0.0,2.0,Lea-MAYER-36322,18,9999999, GERMANY,0.0,2.0, D/11,  V/15
9381,2017-235,16,Ariane-LEONARD-42376,17,9999999, CANADA,0.0,2.0,Tamara-GNAM-35779,18,508, HUNGARY,1.0,2.0, D/6,  V/15
9382,2017-235,16,Eszter-MUHARI-42192,16,275, HUNGARY,1.0,2.0,Anastasiia-ZELENTSOVA-41119,17,9999999, UKRAINE,1.0,2.0, V/15,  D/8
9383,2017-235,16,Sandra-SKOBLOV-39227,17,354, ESTONIA,1.0,2.0,Anna-COUFALOVA-37479,18,572, CZECH REPUBLIC,1.0,2.0, D/10,  V/15
9384,2017-235,8,Evgeniya-ZHARKOVA-43719,18,9999999, RUSSIA,0.0,2.0,Renata-PETRI-38766,18,306, HUNGARY,0.0,2.0, D/10,  V/15
9385,2017-235,8,Aizanat-MURTAZAEVA-40510,17,42, RUSSIA,0.0,2.0,Zsuzsa-SCHLIER-35222,18,777, ROMANIA,1.0,2.0, V/15,  D/12
9386,2017-235,8,Lea-MAYER-36322,18,9999999, GERMANY,0.0,2.0,Tamara-GNAM-35779,18,508, HUNGARY,1.0,2.0, D/14,  V/15
9387,2017-235,8,Eszter-MUHARI-42192,16,275, HUNGARY,1.0,2.0,Anna-COUFALOVA-37479,18,572, CZECH REPUBLIC,1.0,2.0, D/11,  V/15
9388,2017-235,4,Renata-PETRI-38766,18,306, HUNGARY,0.0,2.0,Aizanat-MURTAZAEVA-40510,17,42, RUSSIA,0.0,2.0, D/13,  V/15
9389,2017-235,4,Tamara-GNAM-35779,18,508, HUNGARY,1.0,2.0,Anna-COUFALOVA-37479,18,572, CZECH REPUBLIC,1.0,2.0, V/15,  D/9
9390,2017-235,2,Aizanat-MURTAZAEVA-40510,17,42, RUSSIA,0.0,2.0,Tamara-GNAM-35779,18,508, HUNGARY,1.0,2.0, V/15,  D/10
9391,2017-468,32,Yana-EGORIAN-25208,25,6, RUSSIA,1.0,0.0,Anne_Elizabeth-STONE-14935,28,10, USA,0.0,0.0, V/15,  D/12
9392,2017-468,32,Jisu-YOON-27302,25,54, KOREA,0.0,0.0,Malgorzata-KOZACZUK-10286,30,38, POLAND,1.0,0.0, D/14,  V/15
9393,2017-468,32,Loreta-GULOTTA-9786,31,48, ITALY,0.0,0.0,Olga-ZHOVNIR-14862,29,133, UKRAINE,0.0,0.0, V/15,  D/12
9394,2017-468,32,Caterina-NAVARRIA-19917,26,80, ITALY,0.0,0.0,Charlotte-LEMBACH-13452,30,17, FRANCE,0.0,0.0, D/4,  V/15
9395,2017-468,32,Cecilia-BERDER-15536,29,4, FRANCE,0.0,0.0,Rajin-LEE-16435,29,58, KOREA,0.0,0.0, V/15,  D/10
9396,2017-468,32,Anastasia-BAZHENOVA-36390,22,124, RUSSIA,0.0,0.0,Marta-PUDA-17204,28,31, POLAND,0.0,0.0, V/15,  D/8
9397,2017-468,32,Margaux-RIFKISS-30627,22,50, FRANCE,0.0,0.0,Shinhui-CHOI-22806,27,179, KOREA,0.0,0.0, V/15,  D/5
9398,2017-468,32,Sara-BALZER-29003,23,127, FRANCE,1.0,0.0,Jiyeon-KIM-18881,30,8, KOREA,1.0,0.0, D/14,  V/15
9399,2017-468,32,Anna-MARTON-26354,23,3, HUNGARY,0.0,0.0,Dina-GALIAKBAROVA-21815,27,88, RUSSIA,0.0,0.0, V/15,  D/8
9400,2017-468,32,Saoussen-BOUDIAF-26533,25,53, FRANCE,0.0,0.0,Maria_Belen-PEREZ_MAURICE-1458,33,39, ARGENTINA,1.0,1.0, V/15,  D/7
9401,2017-468,32,Jiyeon-SEO-25157,25,191, KOREA,0.0,0.0,Eunhye-JEON-35212,21,213, KOREA,0.0,0.0, V/15,  D/7
9402,2017-468,32,Anna-LIMBACH-12054,29,20, GERMANY,0.0,1.0,Mariel-ZAGUNIS-6783,33,29, USA,1.0,0.0, D/9,  V/15
9403,2017-468,32,Irene-VECCHI-12507,29,23, ITALY,0.0,0.0,Alejandra_Jhonay-BENITEZ_ROMERO-8745,38,46, VENEZUELA,0.0,0.0, D/14,  V/15
9404,2017-468,32,Lucia-MARTIN_PORTUGUES-10145,28,34, SPAIN,0.0,0.0,Martina-CRISCIO-26008,24,15, ITALY,1.0,0.0, D/8,  V/15
9405,2017-468,32,Olena-VORONINA-16021,28,92, UKRAINE,0.0,0.0,Charleine-TAILLANDIER-18448,27,105, FRANCE,0.0,0.0, D/14,  V/15
9406,2017-468,32,Bhavani_Devi-CHADALAVADA_ANANDHA_SUNDHARARAMAN-20960,25,60, INDIA,0.0,0.0,Manon-BRUNET-30542,22,11, FRANCE,0.0,0.0, D/9,  V/15
9407,2017-468,16,Yana-EGORIAN-25208,25,6, RUSSIA,1.0,0.0,Malgorzata-KOZACZUK-10286,30,38, POLAND,1.0,0.0, V/15,  D/10
9408,2017-468,16,Loreta-GULOTTA-9786,31,48, ITALY,0.0,0.0,Charlotte-LEMBACH-13452,30,17, FRANCE,0.0,0.0, D/2,  V/15
9409,2017-468,16,Cecilia-BERDER-15536,29,4, FRANCE,0.0,0.0,Anastasia-BAZHENOVA-36390,22,124, RUSSIA,0.0,0.0, V/15,  D/10
9410,2017-468,16,Margaux-RIFKISS-30627,22,50, FRANCE,0.0,0.0,Jiyeon-KIM-18881,30,8, KOREA,1.0,0.0, V/15,  D/7
9411,2017-468,16,Anna-MARTON-26354,23,3, HUNGARY,0.0,0.0,Saoussen-BOUDIAF-26533,25,53, FRANCE,0.0,0.0, V/15,  D/14
9412,2017-468,16,Jiyeon-SEO-25157,25,191, KOREA,0.0,0.0,Mariel-ZAGUNIS-6783,33,29, USA,1.0,0.0, D/14,  V/15
9413,2017-468,16,Alejandra_Jhonay-BENITEZ_ROMERO-8745,38,46, VENEZUELA,0.0,0.0,Martina-CRISCIO-26008,24,15, ITALY,1.0,0.0, D/14,  V/15
9414,2017-468,16,Charleine-TAILLANDIER-18448,27,105, FRANCE,0.0,0.0,Manon-BRUNET-30542,22,11, FRANCE,0.0,0.0, D/8,  V/15
9415,2017-468,8,Yana-EGORIAN-25208,25,6, RUSSIA,1.0,0.0,Charlotte-LEMBACH-13452,30,17, FRANCE,0.0,0.0, V/15,  D/7
9416,2017-468,8,Cecilia-BERDER-15536,29,4, FRANCE,0.0,0.0,Margaux-RIFKISS-30627,22,50, FRANCE,0.0,0.0, V/15,  D/11
9417,2017-468,8,Anna-MARTON-26354,23,3, HUNGARY,0.0,0.0,Mariel-ZAGUNIS-6783,33,29, USA,1.0,0.0, V/15,  D/11
9418,2017-468,8,Martina-CRISCIO-26008,24,15, ITALY,1.0,0.0,Manon-BRUNET-30542,22,11, FRANCE,0.0,0.0, V/15,  D/14
9419,2017-468,4,Yana-EGORIAN-25208,25,6, RUSSIA,1.0,0.0,Cecilia-BERDER-15536,29,4, FRANCE,0.0,0.0, V/15,  D/12
9420,2017-468,4,Anna-MARTON-26354,23,3, HUNGARY,0.0,0.0,Martina-CRISCIO-26008,24,15, ITALY,1.0,0.0, V/15,  D/8
9421,2017-468,2,Yana-EGORIAN-25208,25,6, RUSSIA,1.0,0.0,Anna-MARTON-26354,23,3, HUNGARY,0.0,0.0, V/15,  D/12
9422,2017-165,32,Junghwan-KIM-11066,35,3, KOREA,0.0,0.0,Tiberiu-DOLNICEANU-13643,30,27, ROMANIA,0.0,0.0, V/15,  D/6
9423,2017-165,32,Csanad-GEMESI-4081,32,32, HUNGARY,0.0,0.0,Luigi-SAMELE-9746,31,11, ITALY,1.0,0.0, D/5,  V/15
9424,2017-165,32,Sanguk-OH-36990,22,5, KOREA,0.0,0.0,Alberto-PELLEGRINI-11021,30,82, ITALY,0.0,0.0, V/15,  D/13
9425,2017-165,32,Jakub-OCINSKI-26023,25,121, POLAND,0.0,0.0,Kamil-IBRAGIMOV-24920,25,6, RUSSIA,0.0,0.0, D/6,  V/15
9426,2017-165,32,Bongil-GU-18876,29,2, KOREA,0.0,0.0,Ali-PAKDAMAN-22252,28,13, IRAN,0.0,0.0, V/15,  D/9
9427,2017-165,32,Junho-WON-29305,32,275, KOREA,0.0,0.0,Luca-CURATOLI-24460,24,7, ITALY,1.0,0.0, D/13,  V/15
9428,2017-165,32,Max-HARTUNG-12611,29,9, GERMANY,0.0,0.0,Enrico-BERRE-24259,26,12, ITALY,0.0,0.0, D/12,  V/15
9429,2017-165,32,Gyutae-YU-29250,26,79, KOREA,0.0,0.0,Daryl-HOMER-14997,28,16, USA,0.0,0.0, D/9,  V/15
9430,2017-165,32,Vincent-ANSTETT-2693,36,17, FRANCE,0.0,0.0,Edward-BARLOY-20556,28,190, FRANCE,0.0,0.0, V/15,  D/6
9431,2017-165,32,Junho-KIM-36999,24,18, KOREA,0.0,0.0,Alexey-YAKIMENKO-5861,35,9999999, RUSSIA,1.0,0.0, V/15,  D/13
9432,2017-165,32,Diego-OCCHIUZZI-4603,37,509, ITALY,0.0,0.0,Riccardo-NUCCIO-21584,27,56, ITALY,1.0,0.0, D/12,  V/15
9433,2017-165,32,Hansol-HA-29249,25,21, KOREA,0.0,0.0,Eli-DERSHWITZ-27914,23,1, USA,1.0,0.0, V/15,  D/10
9434,2017-165,32,Sandro-BAZADZE-22559,25,23, GEORGIA,0.0,0.0,Veniamin-RESHETNIKOV-15087,32,14, RUSSIA,1.0,0.0, D/7,  V/15
9435,2017-165,32,Benedikt-WAGNER-15182,28,19, GERMANY,0.0,0.0,Matyas-SZABO-17458,27,22, GERMANY,0.0,0.0, V/15,  D/12
9436,2017-165,32,Andras-SZATMARI-22449,25,8, HUNGARY,0.0,0.0,Tamas-DECSI-4057,36,52, HUNGARY,0.0,0.0, V/15,  D/11
9437,2017-165,32,Aldo-MONTANO-4586,40,29, ITALY,0.0,0.0,Aron-SZILAGYI-13741,28,4, HUNGARY,0.0,0.0, V/15,  D/14
9438,2017-165,16,Junghwan-KIM-11066,35,3, KOREA,0.0,0.0,Luigi-SAMELE-9746,31,11, ITALY,1.0,0.0, V/15,  D/14
9439,2017-165,16,Sanguk-OH-36990,22,5, KOREA,0.0,0.0,Kamil-IBRAGIMOV-24920,25,6, RUSSIA,0.0,0.0, V/15,  D/12
9440,2017-165,16,Bongil-GU-18876,29,2, KOREA,0.0,0.0,Luca-CURATOLI-24460,24,7, ITALY,1.0,0.0, D/9,  V/15
9441,2017-165,16,Enrico-BERRE-24259,26,12, ITALY,0.0,0.0,Daryl-HOMER-14997,28,16, USA,0.0,0.0, V/15,  D/11
9442,2017-165,16,Vincent-ANSTETT-2693,36,17, FRANCE,0.0,0.0,Junho-KIM-36999,24,18, KOREA,0.0,0.0, V/15,  D/14
9443,2017-165,16,Riccardo-NUCCIO-21584,27,56, ITALY,1.0,0.0,Hansol-HA-29249,25,21, KOREA,0.0,0.0, D/12,  V/15
9444,2017-165,16,Veniamin-RESHETNIKOV-15087,32,14, RUSSIA,1.0,0.0,Benedikt-WAGNER-15182,28,19, GERMANY,0.0,0.0, D/14,  V/15
9445,2017-165,16,Andras-SZATMARI-22449,25,8, HUNGARY,0.0,0.0,Aldo-MONTANO-4586,40,29, ITALY,0.0,0.0, D/14,  V/15
9446,2017-165,8,Junghwan-KIM-11066,35,3, KOREA,0.0,0.0,Sanguk-OH-36990,22,5, KOREA,0.0,0.0, V/15,  D/9
9447,2017-165,8,Luca-CURATOLI-24460,24,7, ITALY,1.0,0.0,Enrico-BERRE-24259,26,12, ITALY,0.0,0.0, V/15,  D/7
9448,2017-165,8,Vincent-ANSTETT-2693,36,17, FRANCE,0.0,0.0,Hansol-HA-29249,25,21, KOREA,0.0,0.0, V/15,  D/7
9449,2017-165,8,Benedikt-WAGNER-15182,28,19, GERMANY,0.0,0.0,Aldo-MONTANO-4586,40,29, ITALY,0.0,0.0, V/15,  D/7
9450,2017-165,4,Junghwan-KIM-11066,35,3, KOREA,0.0,0.0,Luca-CURATOLI-24460,24,7, ITALY,1.0,0.0, V/15,  D/13
9451,2017-165,4,Vincent-ANSTETT-2693,36,17, FRANCE,0.0,0.0,Benedikt-WAGNER-15182,28,19, GERMANY,0.0,0.0, V/15,  D/4
9452,2017-165,2,Junghwan-KIM-11066,35,3, KOREA,0.0,0.0,Vincent-ANSTETT-2693,36,17, FRANCE,0.0,0.0, V/15,  D/12
9453,2017-449,32,Melissa-GORAM-15984,28,102, FRANCE,1.0,2.0,Kelley-HURLEY-9122,30,14, USA,1.0,2.0, V/15,  D/9
9454,2017-449,32,Violetta-KOLOBOVA-18949,27,16, RUSSIA,0.0,2.0,Beate-CHRISTMANN-3495,34,70, GERMANY,1.0,2.0, V/11,  D/10
9455,2017-449,32,Ayaka-SHIMOOKAWA-24476,30,33, JAPAN,1.0,2.0,Nathalie-MOELLHAUSEN-4585,33,27, BRAZIL,1.0,2.0, V/15,  D/11
9456,2017-449,32,Rossella-FIAMINGO-19604,27,24, ITALY,1.0,2.0,Nickol-TAL-22013,24,219, ISRAEL,0.0,2.0, V/15,  D/6
9457,2017-449,32,Sera-SONG-33038,25,266, KOREA,1.0,2.0,Lauren-REMBI-20181,26,152, FRANCE,0.0,2.0, D/2,  V/3
9458,2017-449,32,Mara-NAVARRIA-9248,33,1, ITALY,0.0,2.0,Aliya-BAYRAM-36879,19,197, FRANCE,0.0,2.0, D/11,  V/15
9459,2017-449,32,Monika-SOZANSKA-5472,35,75, GERMANY,0.0,2.0,Yiwen-SUN-33102,26,4, CHINA,1.0,2.0, D/8,  V/15
9460,2017-449,32,Emese-SZASZ_KOVACS-4220,36,3, HUNGARY,1.0,2.0,Julia-WAGNER-10714,30,292, GERMANY,1.0,2.0, V/14,  D/8
9461,2017-449,32,Laurence-EPEE-19968,28,17, FRANCE,0.0,2.0,Olena-KRYVYTSKA-13707,31,5, UKRAINE,0.0,2.0, V/15,  D/13
9462,2017-449,32,Injeong-CHOI-25200,28,8, KOREA,0.0,2.0,Nadine-STAHLBERG-28521,23,143, GERMANY,0.0,2.0, V/15,  D/9
9463,2017-449,32,Kristina-KUUSK-2611,33,25, ESTONIA,0.0,2.0,Irina-EMBRICH-9370,38,68, ESTONIA,1.0,2.0, V/11,  D/10
9464,2017-449,32,A_Lam-SHIN-10773,32,36, KOREA,0.0,2.0,Danuta-DMOWSKA_ANDRZEJUK-5355,36,151, POLAND,0.0,2.0, V/15,  D/13
9465,2017-449,32,Coraline-VITALIS-28593,23,10, FRANCE,0.0,2.0,Man_Wai_Vivian-KONG-22439,24,7, HONG KONG,1.0,2.0, D/13,  V/15
9466,2017-449,32,Julia-BELJAJEVA-20450,26,28, ESTONIA,0.0,2.0,Auriane-MALLO-25031,25,26, FRANCE,1.0,2.0, V/15,  D/12
9467,2017-449,32,Camille-NABETH-36878,21,153, FRANCE,0.0,2.0,Tatiana-LOGUNOVA-5808,38,9999999, RUSSIA,0.0,2.0, D/14,  V/15
9468,2017-449,16,Violetta-KOLOBOVA-18949,27,16, RUSSIA,0.0,2.0,Ayaka-SHIMOOKAWA-24476,30,33, JAPAN,1.0,2.0, D/14,  V/15
9469,2017-449,16,Rossella-FIAMINGO-19604,27,24, ITALY,1.0,2.0,Lauren-REMBI-20181,26,152, FRANCE,0.0,2.0, V/10,  D/6
9470,2017-449,16,Aliya-BAYRAM-36879,19,197, FRANCE,0.0,2.0,Yiwen-SUN-33102,26,4, CHINA,1.0,2.0, D/7,  V/15
9471,2017-449,16,Emese-SZASZ_KOVACS-4220,36,3, HUNGARY,1.0,2.0,Laurence-EPEE-19968,28,17, FRANCE,0.0,2.0, D/14,  V/15
9472,2017-449,16,Injeong-CHOI-25200,28,8, KOREA,0.0,2.0,Kristina-KUUSK-2611,33,25, ESTONIA,0.0,2.0, V/15,  D/10
9473,2017-449,16,A_Lam-SHIN-10773,32,36, KOREA,0.0,2.0,Man_Wai_Vivian-KONG-22439,24,7, HONG KONG,1.0,2.0, D/7,  V/15
9474,2017-449,16,Julia-BELJAJEVA-20450,26,28, ESTONIA,0.0,2.0,Tatiana-LOGUNOVA-5808,38,9999999, RUSSIA,0.0,2.0, V/15,  D/9
9475,2017-449,8,Melissa-GORAM-15984,28,102, FRANCE,1.0,2.0,Ayaka-SHIMOOKAWA-24476,30,33, JAPAN,1.0,2.0, D/13,  V/15
9476,2017-449,8,Rossella-FIAMINGO-19604,27,24, ITALY,1.0,2.0,Yiwen-SUN-33102,26,4, CHINA,1.0,2.0, V/15,  D/9
9477,2017-449,8,Laurence-EPEE-19968,28,17, FRANCE,0.0,2.0,Injeong-CHOI-25200,28,8, KOREA,0.0,2.0, D/7,  V/15
9478,2017-449,8,Man_Wai_Vivian-KONG-22439,24,7, HONG KONG,1.0,2.0,Julia-BELJAJEVA-20450,26,28, ESTONIA,0.0,2.0, D/8,  V/9
9479,2017-449,4,Ayaka-SHIMOOKAWA-24476,30,33, JAPAN,1.0,2.0,Rossella-FIAMINGO-19604,27,24, ITALY,1.0,2.0, D/10,  V/15
9480,2017-449,4,Injeong-CHOI-25200,28,8, KOREA,0.0,2.0,Julia-BELJAJEVA-20450,26,28, ESTONIA,0.0,2.0, V/13,  D/10
9481,2017-449,2,Rossella-FIAMINGO-19604,27,24, ITALY,1.0,2.0,Injeong-CHOI-25200,28,8, KOREA,0.0,2.0, V/14,  D/9
9482,2017-112,32,Alex-FAVA-15542,29,11, FRANCE,0.0,2.0,Jinsun-JUNG-4958,34,5, KOREA,0.0,2.0, D/6,  V/15
9483,2017-112,32,Martin-RUBES-27058,22,83, CZECH REPUBLIC,0.0,2.0,Alexandre-BOUZAID-2736,37,64, SENEGAL,1.0,2.0, V/15,  D/10
9484,2017-112,32,Ronan-GUSTIN-23021,31,31, FRANCE,0.0,2.0,Matteo-TAGLIARIOL-4701,36,227, ITALY,0.0,2.0, V/15,  D/13
9485,2017-112,32,Minghao-LAN-39355,22,79, CHINA,0.0,2.0,Gabriele-CIMINI-28638,24,15, ITALY,0.0,2.0, D/9,  V/15
9486,2017-112,32,Igor-REIZLIN-6433,34,72, UKRAINE,0.0,2.0,Michele-NIGGELER-23747,26,141, SWITZERLAND,0.0,2.0, V/15,  D/13
9487,2017-112,32,Andrea-SANTARELLI-24055,25,14, ITALY,0.0,2.0,Jean_Michel-LUCENAY-2924,40,9999999, FRANCE,1.0,2.0, V/15,  D/11
9488,2017-112,32,Pavel-PITRA-14506,30,42, CZECH REPUBLIC,0.0,2.0,Benjamin-BRATTON-6496,33,336, USA,0.0,2.0, D/13,  V/15
9489,2017-112,32,Jiri-BERAN-2224,36,119, CZECH REPUBLIC,0.0,2.0,Andras-PETERDI-9648,30,110, HUNGARY,0.0,2.0, V/14,  D/13
9490,2017-112,32,Kyoungdoo-PARK-10786,34,18, KOREA,0.0,2.0,Zsombor-BANYAI-30080,22,80, HUNGARY,1.0,2.0, V/15,  D/11
9491,2017-112,32,Niko-VUORINEN-19507,29,50, FINLAND,1.0,2.0,Ruben-LIMARDO_GASCON-10222,33,4, VENEZUELA,1.0,2.0, D/6,  V/15
9492,2017-112,32,Youngjun-KWEON-16463,31,16, KOREA,0.0,2.0,David-NAGY-34620,19,112, HUNGARY,0.0,2.0, V/15,  D/9
9493,2017-112,32,Georg-KUHN-22346,26,263, SWITZERLAND,0.0,2.0,Enrico-GAROZZO-15163,29,32, ITALY,0.0,2.0, D/11,  V/15
9494,2017-112,32,Kazuyasu-MINOBE-20488,31,8, JAPAN,1.0,2.0,Alan-FARDZINOV-31152,23,149, RUSSIA,0.0,2.0, V/15,  D/8
9495,2017-112,32,Sten-PRIINITS-9367,31,76, ESTONIA,0.0,2.0,Daniel-JERENT-22557,27,17, FRANCE,0.0,2.0, D/13,  V/15
9496,2017-112,32,Yunior-REYTOR_VENET-29918,30,54, CUBA,0.0,2.0,Yuval_Shalom-FREILICH-24944,23,63, ISRAEL,1.0,2.0, V/15,  D/7
9497,2017-112,32,Peter-SOMFAI-4212,38,126, HUNGARY,0.0,2.0,Yannick-BOREL-19856,30,1, FRANCE,0.0,2.0, D/8,  V/15
9498,2017-112,16,Jinsun-JUNG-4958,34,5, KOREA,0.0,2.0,Martin-RUBES-27058,22,83, CZECH REPUBLIC,0.0,2.0, V/15,  D/10
9499,2017-112,16,Ronan-GUSTIN-23021,31,31, FRANCE,0.0,2.0,Gabriele-CIMINI-28638,24,15, ITALY,0.0,2.0, V/15,  D/10
9500,2017-112,16,Igor-REIZLIN-6433,34,72, UKRAINE,0.0,2.0,Andrea-SANTARELLI-24055,25,14, ITALY,0.0,2.0, D/14,  V/15
9501,2017-112,16,Benjamin-BRATTON-6496,33,336, USA,0.0,2.0,Jiri-BERAN-2224,36,119, CZECH REPUBLIC,0.0,2.0, V/15,  D/13
9502,2017-112,16,Kyoungdoo-PARK-10786,34,18, KOREA,0.0,2.0,Ruben-LIMARDO_GASCON-10222,33,4, VENEZUELA,1.0,2.0, V/5,  D/2
9503,2017-112,16,Youngjun-KWEON-16463,31,16, KOREA,0.0,2.0,Enrico-GAROZZO-15163,29,32, ITALY,0.0,2.0, V/15,  D/14
9504,2017-112,16,Kazuyasu-MINOBE-20488,31,8, JAPAN,1.0,2.0,Daniel-JERENT-22557,27,17, FRANCE,0.0,2.0, V/15,  D/7
9505,2017-112,16,Yunior-REYTOR_VENET-29918,30,54, CUBA,0.0,2.0,Yannick-BOREL-19856,30,1, FRANCE,0.0,2.0, D/6,  V/15
9506,2017-112,8,Jinsun-JUNG-4958,34,5, KOREA,0.0,2.0,Ronan-GUSTIN-23021,31,31, FRANCE,0.0,2.0, V/15,  D/13
9507,2017-112,8,Andrea-SANTARELLI-24055,25,14, ITALY,0.0,2.0,Benjamin-BRATTON-6496,33,336, USA,0.0,2.0, V/15,  D/9
9508,2017-112,8,Kyoungdoo-PARK-10786,34,18, KOREA,0.0,2.0,Youngjun-KWEON-16463,31,16, KOREA,0.0,2.0, V/15,  D/7
9509,2017-112,8,Kazuyasu-MINOBE-20488,31,8, JAPAN,1.0,2.0,Yannick-BOREL-19856,30,1, FRANCE,0.0,2.0, V/15,  D/14
9510,2017-112,4,Jinsun-JUNG-4958,34,5, KOREA,0.0,2.0,Andrea-SANTARELLI-24055,25,14, ITALY,0.0,2.0, V/15,  D/10
9511,2017-112,4,Kyoungdoo-PARK-10786,34,18, KOREA,0.0,2.0,Kazuyasu-MINOBE-20488,31,8, JAPAN,1.0,2.0, D/10,  V/10
9512,2017-112,2,Jinsun-JUNG-4958,34,5, KOREA,0.0,2.0,Kazuyasu-MINOBE-20488,31,8, JAPAN,1.0,2.0, V/15,  D/9
9513,2017-553,32,Erika-KIRPU-19820,26,31, ESTONIA,0.0,2.0,Sara-SALMINEN-31495,21,762, FINLAND,0.0,2.0, V/15,  D/5
9514,2017-553,32,Anna_Lea-ULM-29996,25,9999999, GERMANY,0.0,2.0,Ya_Fang-CHENG-34727,21,9999999, CHINESE TAIPEI,0.0,2.0, D/9,  V/15
9515,2017-553,32,Nelli-PAJU-19933,28,126, ESTONIA,0.0,2.0,Milla-JAMSEN-42930,20,9999999, FINLAND,1.0,2.0, V/15,  D/9
9516,2017-553,32,Danierys-MAYA-40360,19,9999999, VENEZUELA,0.0,2.0,Alexandra-MAGDICH-23167,26,9999999, RUSSIA,0.0,2.0, D/4,  V/15
9517,2017-553,32,Asa-LINDE-29653,21,107, SWEDEN,0.0,2.0,Sofie-LARSSON-6217,33,391, SWEDEN,0.0,2.0, V/15,  D/9
9518,2017-553,32,Hui_Min-LIN-33224,26,515, CHINESE TAIPEI,0.0,2.0,Patrizia-PIOVESAN_SILVA-22657,24,83, VENEZUELA,0.0,2.0, D/12,  V/15
9519,2017-553,32,Veronika-SOLOVIEVA-25217,27,9999999, RUSSIA,0.0,2.0,Outi-JAAKKOLA-38798,17,774, FINLAND,1.0,2.0, V/15,  D/9
9520,2017-553,32,Anna-VUORINEN-34282,20,420, FINLAND,0.0,2.0,Anna-SALMINEN-25895,23,160, FINLAND,0.0,2.0, D/5,  V/15
9521,2017-553,32,Chih_Ting-CHIU-40572,23,238, CHINESE TAIPEI,0.0,2.0,Rania_Herlina-RAHARDJA-27143,25,100, SINGAPORE,1.0,2.0, D/12,  V/15
9522,2017-553,32,Suvi-LEHTONEN-14473,35,344, FINLAND,0.0,2.0,Paulina-BAJORUNAITE-24440,25,250, LITHUANIA,0.0,2.0, V/15,  D/9
9523,2017-553,32,Vikte-AZUKAITE-31104,22,172, LITHUANIA,0.0,2.0,Gaia_Marianna-SALM-26399,25,334, ESTONIA,1.0,2.0, V/15,  D/9
9524,2017-553,32,Sofia-TAURIAINEN-27351,21,332, FINLAND,0.0,2.0,Kristina-KUUSK-2611,33,25, ESTONIA,0.0,2.0, D/5,  V/15
9525,2017-553,32,Akvile-KATKOVAITE-31107,22,9999999, LITHUANIA,0.0,2.0,Inka-MIKKILA-33969,21,246, FINLAND,1.0,2.0, D/5,  V/15
