CompetitionID, Tableu, Competitor1, Competitor2, ResultCompetitor1, ResultCompetitor2
2016-92, 8, /fencers/Violetta-KOLOBOVA-18949/, /fencers/Nozomi-SATO-10485/, V/15, D/8
2016-92, 8, /fencers/Britta-HEIDEMANN-3593/, /fencers/Simona-GHERMAN-5621/, D/7, V/15
2016-92, 8, /fencers/Yiwen-SUN-33102/, /fencers/Irina-EMBRICH-9370/, D/3, V/6
2016-92, 4, /fencers/Emma-SAMUELSSON-9708/, /fencers/Violetta-KOLOBOVA-18949/, D/10, V/15
2016-92, 4, /fencers/Simona-GHERMAN-5621/, /fencers/Irina-EMBRICH-9370/, D/10, V/15
2016-92, 2, /fencers/Violetta-KOLOBOVA-18949/, /fencers/Irina-EMBRICH-9370/, V/15, D/9
2016-138, 32, /fencers/Baptiste-MOURRAIN-26425/, /fencers/Julien-MERTINE-17449/, V/15, D/4
2016-138, 32, /fencers/Lorenzo-NISTA-21729/, /fencers/Peter-JOPPICH-3629/, V/15, D/14
2016-138, 32, /fencers/James_Andrew-DAVIS-17052/, /fencers/Alex-TOFALIDES-22256/, V/15, D/12
2016-138, 32, /fencers/Alessandro-PAROLI-17583/, /fencers/Maximilien-VAN_HAASTER-17929/, V/15, D/11
2016-138, 32, /fencers/Daniele-GAROZZO-19821/, /fencers/Minkyu-KIM-25159/, V/15, D/13
2016-138, 32, /fencers/Maximilien-CHASTANET-30390/, /fencers/Richard-KRUSE-3256/, D/9, V/15
2016-138, 32, /fencers/Ka_Long-CHEUNG-30878/, /fencers/Alessio-FOCONI-15860/, D/7, V/15
2016-138, 32, /fencers/Haiwei-CHEN-32250/, /fencers/Andrea-CASSARA-4423/, V/15, D/11
2016-138, 32, /fencers/Edoardo-LUPERI-21621/, /fencers/Alexey-KHOVANSKIY-12693/, V/15, D/11
2016-138, 32, /fencers/Andrea-BALDINI-4364/, /fencers/Artur-AKHMATKHUZIN-16397/, D/4, V/15
2016-138, 32, /fencers/Miles-CHAMLEY_WATSON-12343/, /fencers/Dmitry-KOMISSAROV-20769/, V/15, D/9
2016-138, 32, /fencers/Marcus-MEPSTEAD-10213/, /fencers/Rene-PRANZ-7259/, V/15, D/14
2016-138, 32, /fencers/Gerek-MEINHARDT-14397/, /fencers/Johannes-POSCHARNIG-14560/, V/15, D/9
2016-138, 32, /fencers/Kenta-CHIDA-13281/, /fencers/Alexandre-SIDO-30808/, D/13, V/15
2016-138, 32, /fencers/Dmitry-ZHEREBCHENKO-16396/, /fencers/Enzo-LEFORT-22555/, D/5, V/15
2016-138, 32, /fencers/Erwan-LE_PECHOUX-2908/, /fencers/Alexander-MASSIALAS-21958/, V/15, D/7
2016-138, 16, /fencers/Baptiste-MOURRAIN-26425/, /fencers/Lorenzo-NISTA-21729/, D/8, V/15
2016-138, 16, /fencers/James_Andrew-DAVIS-17052/, /fencers/Alessandro-PAROLI-17583/, V/15, D/4
2016-138, 16, /fencers/Daniele-GAROZZO-19821/, /fencers/Richard-KRUSE-3256/, V/15, D/9
2016-138, 16, /fencers/Alessio-FOCONI-15860/, /fencers/Haiwei-CHEN-32250/, D/14, V/15
2016-138, 16, /fencers/Edoardo-LUPERI-21621/, /fencers/Artur-AKHMATKHUZIN-16397/, V/15, D/9
2016-138, 16, /fencers/Miles-CHAMLEY_WATSON-12343/, /fencers/Marcus-MEPSTEAD-10213/, V/15, D/12
2016-138, 16, /fencers/Gerek-MEINHARDT-14397/, /fencers/Alexandre-SIDO-30808/, V/15, D/6
2016-138, 16, /fencers/Enzo-LEFORT-22555/, /fencers/Erwan-LE_PECHOUX-2908/, D/11, V/15
2016-138, 8, /fencers/Lorenzo-NISTA-21729/, /fencers/James_Andrew-DAVIS-17052/, D/9, V/15
2016-138, 8, /fencers/Daniele-GAROZZO-19821/, /fencers/Haiwei-CHEN-32250/, V/15, D/10
2016-138, 8, /fencers/Edoardo-LUPERI-21621/, /fencers/Miles-CHAMLEY_WATSON-12343/, D/12, V/15
2016-138, 8, /fencers/Gerek-MEINHARDT-14397/, /fencers/Erwan-LE_PECHOUX-2908/, D/12, V/15
2016-138, 4, /fencers/James_Andrew-DAVIS-17052/, /fencers/Daniele-GAROZZO-19821/, V/15, D/5
2016-138, 4, /fencers/Miles-CHAMLEY_WATSON-12343/, /fencers/Erwan-LE_PECHOUX-2908/, V/15, D/13
2016-138, 2, /fencers/James_Andrew-DAVIS-17052/, /fencers/Miles-CHAMLEY_WATSON-12343/, V/15, D/9
2016-129, 32, /fencers/Elisa-DI_FRANCISCA-4464/, /fencers/Yana-ALBOROVA-25842/, V/15, D/11
2016-129, 32, /fencers/Sabrina-MASSIALAS-28086/, /fencers/Yulia-BIRYUKOVA-5753/, D/8, V/15
2016-129, 32, /fencers/Valentina-VEZZALI-4736/, /fencers/Karin-MIYAWAKI-21767/, V/6, D/5
2016-129, 32, /fencers/Martyna-JELINSKA-21705/, /fencers/Olivia-WOHLGEMUTH-18774/, V/15, D/7
2016-129, 32, /fencers/Ysaora-THIBUS-20514/, /fencers/Mina-KIM-21049/, D/14, V/15
2016-129, 32, /fencers/Pauline-RANVIER-25514/, /fencers/Ines-BOUBAKRI-10402/, D/12, V/15
2016-129, 32, /fencers/Nicole-ROSS-12269/, /fencers/Elisa-VARDARO-12156/, V/15, D/7
2016-129, 32, /fencers/Valentina-DE_COSTANZO-12591/, /fencers/Arianna-ERRIGO-9377/, D/3, V/15
2016-129, 32, /fencers/Lee-KIEFER-21717/, /fencers/Carolina-ERBA-4485/, D/6, V/15
2016-129, 32, /fencers/Chiara-CINI-17630/, /fencers/Martina-BATINI-12590/, D/9, V/15
2016-129, 32, /fencers/Alice-VOLPI-19878/, /fencers/Eleanor-HARVEY-23398/, D/14, V/15
2016-129, 32, /fencers/Carolin-GOLUBYTSKYI-3903/, /fencers/Aida-SHANAEVA-10050/, V/15, D/9
2016-129, 32, /fencers/Larisa-KOROBEYNIKOVA-10688/, /fencers/Anastasia-IVANOVA-20744/, V/15, D/8
2016-129, 32, /fencers/Diana-YAKOVLEVA-16392/, /fencers/Nzingha-PRESCOD-18071/, D/11, V/15
2016-129, 32, /fencers/Astrid-GUYART-2860/, /fencers/Valentina-CIPRIANI-4437/, V/15, D/11
2016-129, 32, /fencers/Seo_In-HONG-13888/, /fencers/Inna-DERIGLAZOVA-18831/, D/11, V/15
2016-129, 16, /fencers/Elisa-DI_FRANCISCA-4464/, /fencers/Yulia-BIRYUKOVA-5753/, V/15, D/11
2016-129, 16, /fencers/Valentina-VEZZALI-4736/, /fencers/Martyna-JELINSKA-21705/, D/6, V/11
2016-129, 16, /fencers/Mina-KIM-21049/, /fencers/Ines-BOUBAKRI-10402/, D/10, V/15
2016-129, 16, /fencers/Nicole-ROSS-12269/, /fencers/Arianna-ERRIGO-9377/, D/10, V/15
2016-129, 16, /fencers/Carolina-ERBA-4485/, /fencers/Martina-BATINI-12590/, D/8, V/15
2016-129, 16, /fencers/Eleanor-HARVEY-23398/, /fencers/Carolin-GOLUBYTSKYI-3903/, D/2, V/3
2016-129, 16, /fencers/Larisa-KOROBEYNIKOVA-10688/, /fencers/Nzingha-PRESCOD-18071/, D/5, V/15
2016-129, 16, /fencers/Astrid-GUYART-2860/, /fencers/Inna-DERIGLAZOVA-18831/, D/8, V/15
2016-129, 8, /fencers/Elisa-DI_FRANCISCA-4464/, /fencers/Martyna-JELINSKA-21705/, V/15, D/4
2016-129, 8, /fencers/Ines-BOUBAKRI-10402/, /fencers/Arianna-ERRIGO-9377/, D/6, V/15
2016-129, 8, /fencers/Martina-BATINI-12590/, /fencers/Carolin-GOLUBYTSKYI-3903/, V/15, D/12
2016-129, 8, /fencers/Nzingha-PRESCOD-18071/, /fencers/Inna-DERIGLAZOVA-18831/, D/9, V/15
2016-129, 4, /fencers/Elisa-DI_FRANCISCA-4464/, /fencers/Arianna-ERRIGO-9377/, V/15, D/13
2016-129, 4, /fencers/Martina-BATINI-12590/, /fencers/Inna-DERIGLAZOVA-18831/, V/15, D/9
2016-129, 2, /fencers/Elisa-DI_FRANCISCA-4464/, /fencers/Martina-BATINI-12590/, V/15, D/12
2016-443, 32, /fencers/Daveed-ABDELMALAK-32946/, /fencers/Yavgen-BORISEVICH-30958/, V/15, D/10
2016-443, 32, /fencers/Dzianis-PAULOUSKI-32920/, /fencers/Philipp-KONDRING-38737/, D/5, V/15
2016-443, 32, /fencers/Eugenio-CHASSEUR-39078/, /fencers/Hendrick-LERUS_ROULEZ-30839/, D/8, V/15
2016-443, 32, /fencers/Gleb-GETS-39389/, /fencers/Gregory-REBUS-35616/, D/11, V/15
2016-443, 32, /fencers/Lukas-PUCHACHER-30418/, /fencers/Nathan-FOUGY-37285/, V/15, D/7
2016-443, 32, /fencers/Yan-SYCH-31985/, /fencers/Antoni_Manel-CARLES-32537/, V/15, D/7
2016-443, 32, /fencers/Andzej-GEDZO-33086/, /fencers/Georgiy-BRUEV-35105/, D/13, V/15
2016-443, 32, /fencers/Christian_Schack-LINNEMANN-29817/, /fencers/Eugenio-TRADARDI-35819/, V/15, D/11
2016-443, 32, /fencers/Paul-ALLEGRE-32821/, /fencers/Florian-DEWANDELEER-34257/, D/10, V/15
2016-443, 32, /fencers/Romain-CANNONE-35617/, /fencers/Clement-DORIGO-35614/, D/14, V/15
2016-443, 32, /fencers/Alexey-RASSOLOV-35719/, /fencers/Rene-JORDAN-37803/, V/15, D/12
2016-443, 32, /fencers/Philip-SLATER-34073/, /fencers/Marco-BRINKMANN-32708/, D/4, V/15
2016-443, 32, /fencers/Oleksiy-MAKHONIN-33003/, /fencers/Arthur-PHILIPPE-39358/, D/12, V/15
2016-443, 32, /fencers/Elia-DAGANI-33658/, /fencers/Federico-MARENCO-37712/, D/0, V/11
2016-443, 32, /fencers/Rico-BRAUN-35187/, /fencers/Dmitrij-MARCHUKOV-38739/, D/14, V/15
2016-443, 32, /fencers/Charles_Eric-OSWALD-33675/, /fencers/Andric-PIANFETTI-37664/, D/3, V/15
2016-443, 16, /fencers/Daveed-ABDELMALAK-32946/, /fencers/Philipp-KONDRING-38737/, D/14, V/15
2016-443, 16, /fencers/Hendrick-LERUS_ROULEZ-30839/, /fencers/Gregory-REBUS-35616/, D/13, V/15
2016-443, 16, /fencers/Lukas-PUCHACHER-30418/, /fencers/Yan-SYCH-31985/, V/15, D/14
2016-443, 16, /fencers/Georgiy-BRUEV-35105/, /fencers/Christian_Schack-LINNEMANN-29817/, V/15, D/5
2016-443, 16, /fencers/Florian-DEWANDELEER-34257/, /fencers/Clement-DORIGO-35614/, D/12, V/15
2016-443, 16, /fencers/Alexey-RASSOLOV-35719/, /fencers/Marco-BRINKMANN-32708/, V/15, D/13
2016-443, 16, /fencers/Arthur-PHILIPPE-39358/, /fencers/Federico-MARENCO-37712/, D/5, V/15
2016-443, 16, /fencers/Dmitrij-MARCHUKOV-38739/, /fencers/Andric-PIANFETTI-37664/, D/13, V/15
2016-443, 8, /fencers/Philipp-KONDRING-38737/, /fencers/Gregory-REBUS-35616/, D/9, V/15
2016-443, 8, /fencers/Lukas-PUCHACHER-30418/, /fencers/Georgiy-BRUEV-35105/, V/15, D/14
2016-443, 8, /fencers/Clement-DORIGO-35614/, /fencers/Alexey-RASSOLOV-35719/, D/8, V/15
2016-443, 8, /fencers/Federico-MARENCO-37712/, /fencers/Andric-PIANFETTI-37664/, D/8, V/15
2016-443, 4, /fencers/Gregory-REBUS-35616/, /fencers/Lukas-PUCHACHER-30418/, D/14, V/15
2016-443, 4, /fencers/Alexey-RASSOLOV-35719/, /fencers/Andric-PIANFETTI-37664/, V/15, D/9
2016-443, 2, /fencers/Lukas-PUCHACHER-30418/, /fencers/Alexey-RASSOLOV-35719/, D/14, V/15
2016-59, 32, /fencers/Matthew-BRANMAN-31758/, /fencers/Ciaran-VEITENHEIMER-30820/, V/15, D/9
2016-59, 32, /fencers/Vladislav-ZHURAVLEV-35109/, /fencers/Uladzislau-LAHUNOU-31117/, V/15, D/14
2016-59, 32, /fencers/Renars-BLUMENTALS-31122/, /fencers/Luis-KLEIN-38990/, D/11, V/15
2016-59, 32, /fencers/George-HAGLUND-33349/, /fencers/Tom-VOLTZ-34641/, V/15, D/11
2016-59, 32, /fencers/Sidarth-KUMBLA-35857/, /fencers/Quentin-THIVEL-34327/, D/11, V/15
2016-59, 32, /fencers/Edward-FITZGERALD-28944/, /fencers/Alexandre-EDIRI-34638/, D/7, V/15
2016-59, 32, /fencers/Alexandre-SIDO-30808/, /fencers/Yoshiki-ABE-29296/, V/15, D/12
2016-59, 32, /fencers/Takuma-ITO-31918/, /fencers/Enguerand-ROGER-32764/, D/12, V/15
2016-59, 32, /fencers/Andrzej-RZADKOWSKI-30289/, /fencers/Julian-KNODT-35660/, V/15, D/13
2016-59, 32, /fencers/Tommaso-CIUTI-30585/, /fencers/Thomas_Lerche-BERG-32349/, D/11, V/15
2016-59, 32, /fencers/Kenta-SUZUMURA-33771/, /fencers/Maxim-LOVYAGIN-38970/, V/15, D/9
2016-59, 32, /fencers/Louis-MABILEAU-38683/, /fencers/Wallerand-ROGER-34789/, D/8, V/15
2016-59, 32, /fencers/Geoffrey-TOURETTE-31783/, /fencers/Tamas-MESZAROS-31831/, D/11, V/15
2016-59, 32, /fencers/Grigoriy-SEMENYUK-37875/, /fencers/Michael-ANTIPAS-39625/, V/15, D/5
2016-59, 32, /fencers/Ryohei-NOGUCHI-28714/, /fencers/Stef-DE_GREEF-35143/, V/15, D/13
2016-59, 32, /fencers/Pavel-KORMIN-33668/, /fencers/Guillaume-BIANCHI-32275/, D/5, V/15
2016-59, 16, /fencers/Matthew-BRANMAN-31758/, /fencers/Vladislav-ZHURAVLEV-35109/, V/15, D/12
2016-59, 16, /fencers/Luis-KLEIN-38990/, /fencers/George-HAGLUND-33349/, D/11, V/15
2016-59, 16, /fencers/Quentin-THIVEL-34327/, /fencers/Alexandre-EDIRI-34638/, D/12, V/15
2016-59, 16, /fencers/Alexandre-SIDO-30808/, /fencers/Enguerand-ROGER-32764/, V/15, D/10
2016-59, 16, /fencers/Andrzej-RZADKOWSKI-30289/, /fencers/Thomas_Lerche-BERG-32349/, D/8, V/15
2016-59, 16, /fencers/Kenta-SUZUMURA-33771/, /fencers/Wallerand-ROGER-34789/, V/15, D/11
2016-59, 16, /fencers/Tamas-MESZAROS-31831/, /fencers/Grigoriy-SEMENYUK-37875/, V/14, D/11
2016-59, 16, /fencers/Ryohei-NOGUCHI-28714/, /fencers/Guillaume-BIANCHI-32275/, V/15, D/10
2016-59, 8, /fencers/Matthew-BRANMAN-31758/, /fencers/George-HAGLUND-33349/, D/9, V/15
2016-59, 8, /fencers/Alexandre-EDIRI-34638/, /fencers/Alexandre-SIDO-30808/, D/10, V/15
2016-59, 8, /fencers/Thomas_Lerche-BERG-32349/, /fencers/Kenta-SUZUMURA-33771/, D/9, V/15
2016-59, 8, /fencers/Tamas-MESZAROS-31831/, /fencers/Ryohei-NOGUCHI-28714/, D/8, V/15
2016-59, 4, /fencers/George-HAGLUND-33349/, /fencers/Alexandre-SIDO-30808/, V/15, D/12
2016-59, 4, /fencers/Kenta-SUZUMURA-33771/, /fencers/Ryohei-NOGUCHI-28714/, V/15, D/8
2016-59, 2, /fencers/George-HAGLUND-33349/, /fencers/Kenta-SUZUMURA-33771/, D/12, V/15
2016-39, 32, /fencers/Viktoria-MESTERI-30084/, /fencers/Adelya-ABDRAKHMANOVA-33069/, D/10, V/15
2016-39, 32, /fencers/Morgan-PARTRIDGE-29695/, /fencers/Julia-CHRZANOWSKA-30140/, D/11, V/15
2016-39, 32, /fencers/Julia-WALCZYK-30327/, /fencers/Leandra-BEHR-26798/, V/15, D/8
2016-39, 32, /fencers/Anna-TARANENKO-37965/, /fencers/Amita-BERTHIER-33614/, D/13, V/15
2016-39, 32, /fencers/Minami-KANO-28643/, /fencers/Elena-TANGHERLINI-33865/, D/10, V/15
2016-39, 32, /fencers/Kata-KONDRICZ-32912/, /fencers/May-TIEU-38603/, V/15, D/9
2016-39, 32, /fencers/Marta-MARTYANOVA-34564/, /fencers/Orsolya-BALOGH-28864/, V/15, D/12
2016-39, 32, /fencers/Karin-MIYAWAKI-21767/, /fencers/Lodovica-BICEGO-32885/, D/12, V/15
2016-39, 32, /fencers/Erica-CIPRESSA-28701/, /fencers/Stefani-DESCHNER-32608/, V/15, D/9
2016-39, 32, /fencers/Elisabetta-BIANCHIN-30818/, /fencers/Maria-BOLDOR-29054/, D/11, V/13
2016-39, 32, /fencers/Sylvie-BINDER-35649/, /fencers/Camilla-RIVANO-30615/, D/11, V/12
2016-39, 32, /fencers/Serena-ROSSINI-34449/, /fencers/Flora-PASZTOR-33780/, D/10, V/15
2016-39, 32, /fencers/Solene-BUTRUILLE-32657/, /fencers/Iman-BLOW-31682/, D/14, V/15
2016-39, 32, /fencers/Victoria-YUSOVA-37880/, /fencers/Quinn-CRUM-27932/, V/15, D/14
2016-39, 32, /fencers/Martyna-DLUGOSZ-28249/, /fencers/Oceane-BLUM-32682/, V/11, D/8
2016-39, 32, /fencers/Morgane-PATRU-36796/, /fencers/Malina-CALUGAREANU-27093/, D/9, V/15
2016-39, 16, /fencers/Adelya-ABDRAKHMANOVA-33069/, /fencers/Julia-CHRZANOWSKA-30140/, V/15, D/14
2016-39, 16, /fencers/Julia-WALCZYK-30327/, /fencers/Amita-BERTHIER-33614/, V/15, D/11
2016-39, 16, /fencers/Elena-TANGHERLINI-33865/, /fencers/Kata-KONDRICZ-32912/, D/8, V/15
2016-39, 16, /fencers/Marta-MARTYANOVA-34564/, /fencers/Lodovica-BICEGO-32885/, V/15, D/5
2016-39, 16, /fencers/Erica-CIPRESSA-28701/, /fencers/Maria-BOLDOR-29054/, V/15, D/10
2016-39, 16, /fencers/Camilla-RIVANO-30615/, /fencers/Flora-PASZTOR-33780/, D/7, V/15
2016-39, 16, /fencers/Iman-BLOW-31682/, /fencers/Victoria-YUSOVA-37880/, D/12, V/15
2016-39, 16, /fencers/Martyna-DLUGOSZ-28249/, /fencers/Malina-CALUGAREANU-27093/, D/9, V/11
2016-39, 8, /fencers/Adelya-ABDRAKHMANOVA-33069/, /fencers/Julia-WALCZYK-30327/, V/15, D/10
2016-39, 8, /fencers/Kata-KONDRICZ-32912/, /fencers/Marta-MARTYANOVA-34564/, D/8, V/12
2016-39, 8, /fencers/Erica-CIPRESSA-28701/, /fencers/Flora-PASZTOR-33780/, D/14, V/15
2016-39, 8, /fencers/Victoria-YUSOVA-37880/, /fencers/Malina-CALUGAREANU-27093/, D/10, V/15
2016-39, 4, /fencers/Adelya-ABDRAKHMANOVA-33069/, /fencers/Marta-MARTYANOVA-34564/, V/13, D/10
2016-39, 4, /fencers/Flora-PASZTOR-33780/, /fencers/Malina-CALUGAREANU-27093/, V/15, D/14
2016-39, 2, /fencers/Adelya-ABDRAKHMANOVA-33069/, /fencers/Flora-PASZTOR-33780/, D/14, V/15
2016-441, 32, /fencers/Camille-NABETH-36878/, /fencers/Alena-KOMAROVA-26764/, D/10, V/15
2016-441, 32, /fencers/Susan_Maria-SICA-37683/, /fencers/Daria-FILINA-31149/, D/6, V/15
2016-441, 32, /fencers/Sophia-WEITBRECHT-32172/, /fencers/Ebba-KARLSSON-28830/, V/15, D/7
2016-441, 32, /fencers/Monica-MERINO-32056/, /fencers/Federica-ISOLA-35125/, D/9, V/15
2016-441, 32, /fencers/Nadine-STAHLBERG-28521/, /fencers/Lisa_Marie-LOEHR-39113/, V/15, D/14
2016-441, 32, /fencers/Mariem-NGOM-32343/, /fencers/Maria-OBRAZTSOVA-31989/, D/13, V/14
2016-441, 32, /fencers/Irina-OKHOTNIKOVA-35103/, /fencers/Farrah-LEE_ELABD-35643/, D/7, V/10
2016-441, 32, /fencers/Ayah-MAHDY-26855/, /fencers/Andrea_Vittoria-RIZZI-36895/, D/13, V/15
2016-441, 32, /fencers/Stefanie-FEHRER-33544/, /fencers/Ayumu-SAITO-32525/, D/13, V/15
2016-441, 32, /fencers/Kim-TREUDT_GOESSER-34152/, /fencers/Ekaterina-TARASOVA-35717/, D/12, V/15
2016-441, 32, /fencers/Alessandra-BOZZA-35123/, /fencers/Catherine-NIXON-30485/, D/7, V/15
2016-441, 32, /fencers/Alexandra-LOUIS_MARIE-32174/, /fencers/Roberta-MARZANI-28741/, V/15, D/8
2016-441, 32, /fencers/Vlada-KHARKOVA-29074/, /fencers/Paula-JUKIC-31295/, V/15, D/10
2016-441, 32, /fencers/Noemi-MESZAROS-35186/, /fencers/Alice-CLERICI-29962/, D/14, V/15
2016-441, 32, /fencers/Eleonora-DE_MARCHI-32441/, /fencers/Sofia-CISNEROS-28400/, V/15, D/14
2016-441, 32, /fencers/Paula-SCHMIDL-28728/, /fencers/Inna-BROVKO-29945/, V/15, D/13
2016-441, 16, /fencers/Alena-KOMAROVA-26764/, /fencers/Daria-FILINA-31149/, D/11, V/15
2016-441, 16, /fencers/Sophia-WEITBRECHT-32172/, /fencers/Federica-ISOLA-35125/, D/10, V/15
2016-441, 16, /fencers/Nadine-STAHLBERG-28521/, /fencers/Maria-OBRAZTSOVA-31989/, V/14, D/13
2016-441, 16, /fencers/Farrah-LEE_ELABD-35643/, /fencers/Andrea_Vittoria-RIZZI-36895/, V/15, D/8
2016-441, 16, /fencers/Ayumu-SAITO-32525/, /fencers/Ekaterina-TARASOVA-35717/, D/10, V/15
2016-441, 16, /fencers/Catherine-NIXON-30485/, /fencers/Alexandra-LOUIS_MARIE-32174/, D/12, V/15
2016-441, 16, /fencers/Vlada-KHARKOVA-29074/, /fencers/Alice-CLERICI-29962/, D/13, V/15
2016-441, 16, /fencers/Eleonora-DE_MARCHI-32441/, /fencers/Paula-SCHMIDL-28728/, D/14, V/15
2016-441, 8, /fencers/Daria-FILINA-31149/, /fencers/Federica-ISOLA-35125/, V/15, D/14
2016-441, 8, /fencers/Nadine-STAHLBERG-28521/, /fencers/Farrah-LEE_ELABD-35643/, D/14, V/15
2016-441, 8, /fencers/Ekaterina-TARASOVA-35717/, /fencers/Alexandra-LOUIS_MARIE-32174/, D/14, V/15
2016-441, 8, /fencers/Alice-CLERICI-29962/, /fencers/Paula-SCHMIDL-28728/, V/15, D/9
2016-441, 4, /fencers/Daria-FILINA-31149/, /fencers/Farrah-LEE_ELABD-35643/, V/15, D/8
2016-441, 4, /fencers/Alexandra-LOUIS_MARIE-32174/, /fencers/Alice-CLERICI-29962/, V/14, D/8
2016-441, 2, /fencers/Daria-FILINA-31149/, /fencers/Alexandra-LOUIS_MARIE-32174/, V/15, D/11
2016-469, 32, /fencers/Olga-KHARLAN-13715/, /fencers/Anna-LIMBACH-12054/, V/15, D/8
2016-469, 32, /fencers/Monica-AKSAMIT-17057/, /fencers/Viktoriya-KOVALEVA-18617/, D/12, V/15
2016-469, 32, /fencers/Ibtihaj-MUHAMMAD-22258/, /fencers/Olga-ZHOVNIR-14862/, V/15, D/12
2016-469, 32, /fencers/Yaqi-SHAO-31302/, /fencers/Jiyeon-KIM-18881/, V/15, D/14
2016-469, 32, /fencers/Cecilia-BERDER-15536/, /fencers/Yuliya-GAVRILOVA-17757/, V/15, D/12
2016-469, 32, /fencers/Manon-BRUNET-30542/, /fencers/Aleksandra-SOCHA-5471/, V/15, D/12
2016-469, 32, /fencers/Vassiliki-VOUGIOUKA-3967/, /fencers/Malgorzata-KOZACZUK-10286/, V/15, D/12
2016-469, 32, /fencers/Jisu-YOON-27302/, /fencers/Mariel-ZAGUNIS-6783/, D/11, V/15
2016-469, 32, /fencers/Chen-SHEN-27545/, /fencers/Thi_Le_Dung-NGUYEN-14000/, V/15, D/6
2016-469, 32, /fencers/Dina-GALIAKBAROVA-21815/, /fencers/Ekaterina-DYACHENKO-5767/, D/14, V/15
2016-469, 32, /fencers/Dagmara-WOZNIAK-9199/, /fencers/Caroline-QUEROLI-33874/, D/14, V/15
2016-469, 32, /fencers/Olena-KRAVATSKA-19403/, /fencers/Galyna-PUNDYK-8211/, D/14, V/15
2016-469, 32, /fencers/Anna-MARTON-26354/, /fencers/Sabina-MIKINA-14957/, V/15, D/3
2016-469, 32, /fencers/Marta-PUDA-17204/, /fencers/Rossella-GREGORIO-15098/, D/5, V/15
2016-469, 32, /fencers/Charlotte-LEMBACH-13452/, /fencers/Irene-VECCHI-12507/, V/15, D/14
2016-469, 32, /fencers/Chiara-MORMILE-26677/, /fencers/Sofya-VELIKAYA-9993/, D/8, V/15
2016-469, 16, /fencers/Olga-KHARLAN-13715/, /fencers/Viktoriya-KOVALEVA-18617/, V/15, D/4
2016-469, 16, /fencers/Ibtihaj-MUHAMMAD-22258/, /fencers/Yaqi-SHAO-31302/, V/15, D/8
2016-469, 16, /fencers/Cecilia-BERDER-15536/, /fencers/Manon-BRUNET-30542/, V/15, D/7
2016-469, 16, /fencers/Vassiliki-VOUGIOUKA-3967/, /fencers/Mariel-ZAGUNIS-6783/, D/12, V/15
2016-469, 16, /fencers/Chen-SHEN-27545/, /fencers/Ekaterina-DYACHENKO-5767/, D/9, V/15
2016-469, 16, /fencers/Caroline-QUEROLI-33874/, /fencers/Galyna-PUNDYK-8211/, D/12, V/15
2016-469, 16, /fencers/Anna-MARTON-26354/, /fencers/Rossella-GREGORIO-15098/, V/15, D/11
2016-469, 16, /fencers/Charlotte-LEMBACH-13452/, /fencers/Sofya-VELIKAYA-9993/, D/13, V/15
2016-469, 8, /fencers/Olga-KHARLAN-13715/, /fencers/Ibtihaj-MUHAMMAD-22258/, D/12, V/15
2016-469, 8, /fencers/Cecilia-BERDER-15536/, /fencers/Mariel-ZAGUNIS-6783/, D/14, V/15
2016-469, 8, /fencers/Ekaterina-DYACHENKO-5767/, /fencers/Galyna-PUNDYK-8211/, V/15, D/12
2016-469, 8, /fencers/Anna-MARTON-26354/, /fencers/Sofya-VELIKAYA-9993/, D/11, V/15
2016-469, 4, /fencers/Ibtihaj-MUHAMMAD-22258/, /fencers/Mariel-ZAGUNIS-6783/, D/6, V/15
2016-469, 4, /fencers/Ekaterina-DYACHENKO-5767/, /fencers/Sofya-VELIKAYA-9993/, D/14, V/15
2016-469, 2, /fencers/Mariel-ZAGUNIS-6783/, /fencers/Sofya-VELIKAYA-9993/, V/15, D/11
2016-156, 32, /fencers/Bongil-GU-18876/, /fencers/Diego-OCCHIUZZI-4603/, V/15, D/11
2016-156, 32, /fencers/Giovanni-REPETTI-12529/, /fencers/Andras-SZATMARI-22449/, D/8, V/15
2016-156, 32, /fencers/Benedikt-WAGNER-15182/, /fencers/Aliaksandr-BUIKEVICH-1803/, D/12, V/15
2016-156, 32, /fencers/Jeff-SPEAR-9182/, /fencers/Kamil-IBRAGIMOV-24920/, D/8, V/15
2016-156, 32, /fencers/Daryl-HOMER-14997/, /fencers/Sanguk-OH-36990/, D/7, V/15
2016-156, 32, /fencers/Alexandre-WOOG-7887/, /fencers/Nicolas-ROUSSET-13391/, D/7, V/15
2016-156, 32, /fencers/Matyas-SZABO-17458/, /fencers/Bjoern-HUEBNER-9387/, V/15, D/14
2016-156, 32, /fencers/Gabriele-FOSCHINI-17547/, /fencers/Aron-SZILAGYI-13741/, D/9, V/15
2016-156, 32, /fencers/Junghwan-KIM-11066/, /fencers/Dmytro-PUNDYK-17715/, V/15, D/8
2016-156, 32, /fencers/Massimiliano-MUROLO-9744/, /fencers/Luigi-MIRACCO-12531/, V/15, D/11
2016-156, 32, /fencers/Luca-CURATOLI-24460/, /fencers/Junho-KIM-36999/, D/13, V/15
2016-156, 32, /fencers/Jean_Philippe-PATRICE-32390/, /fencers/Max-HARTUNG-12611/, D/9, V/15
2016-156, 32, /fencers/Aldo-MONTANO-4586/, /fencers/Seppe-VAN_HOLSBEKE-10861/, V/15, D/10
