TABLEU,C1_AGE,C1_RANKING,C1_NATIONALITY,C1_HANDNESS,C1_WEAPON,C2_AGE,C2_RANKING,C2_NATIONALITY,C2_HANDNESS,C2_WEAPON,WINNER
16,17,922, IRAN, Left, Epée ,16,9999999, RUSSIA, Left, Epée ,1
16,17,9999999, AUSTRIA, Right, Epée ,17,9999999, FRANCE, Left, Epée ,0
16,17,9999999, ITALY, Left, Epée ,17,9999999, GERMANY, Left, Epée ,0
8,17,134, KYRGYZSTAN, Left, Epée ,17,52, ITALY, Left, Epée ,1
8,16,9999999, USA, Right, Epée ,16,9999999, JAPAN, Right, Epée ,1
8,17,9999999, ITALY, Right, Epée ,16,9999999, RUSSIA, Left, Epée ,0
8,17,9999999, AUSTRIA, Right, Epée ,17,9999999, ITALY, Left, Epée ,1
4,17,52, ITALY, Left, Epée ,16,9999999, JAPAN, Right, Epée ,0
4,17,9999999, ITALY, Right, Epée ,17,9999999, ITALY, Left, Epée ,1
2,17,52, ITALY, Left, Epée ,17,9999999, ITALY, Left, Epée ,0
32,19,49, ITALY, Right, Epée ,19,272, CZECH REPUBLIC, Right, Epée ,0
32,18,9999999, GERMANY, Right, Epée ,19,297, ROMANIA, Right, Epée ,1
32,19,9999999, POLAND, Right, Epée ,20,771, AUSTRIA, Right, Epée ,0
32,20,141, ISRAEL, Right, Epée ,20,9999999, GERMANY, Right, Epée ,0
32,20,339, USA, Right, Epée ,18,260, SWITZERLAND, Right, Epée ,1
32,18,90, ISRAEL, Right, Epée ,19,317, ITALY, Left, Epée ,0
32,19,9999999, POLAND, Right, Epée ,18,398, HUNGARY, Right, Epée ,1
32,17,150, PARAGUAY, Right, Epée ,19,277, SWITZERLAND, Left, Epée ,1
32,21,153, FRANCE, Right, Epée ,18,508, HUNGARY, Left, Epée ,1
32,19,311, RUSSIA, Left, Epée ,20,322, RUSSIA, Left, Epée ,0
32,20,555, GERMANY, Left, Epée ,17,140, CHINA, Left, Epée ,1
32,20,710, ROMANIA, Right, Epée ,17,9999999, CANADA, Right, Epée ,0
32,19,338, ITALY, Right, Epée ,20,325, HUNGARY, Right, Epée ,1
32,19,165, SWEDEN, Left, Epée ,19,159, ISRAEL, Left, Epée ,0
32,19,263, KOREA, Left, Epée ,19,248, RUSSIA, Right, Epée ,0
32,20,626, RUSSIA, Right, Epée ,18,777, ROMANIA, Left, Epée ,1
16,19,49, ITALY, Right, Epée ,19,297, ROMANIA, Right, Epée ,1
16,19,9999999, POLAND, Right, Epée ,20,141, ISRAEL, Right, Epée ,0
16,18,260, SWITZERLAND, Right, Epée ,18,90, ISRAEL, Right, Epée ,1
16,18,398, HUNGARY, Right, Epée ,19,277, SWITZERLAND, Left, Epée ,0
16,18,508, HUNGARY, Left, Epée ,19,311, RUSSIA, Left, Epée ,1
16,17,140, CHINA, Left, Epée ,20,710, ROMANIA, Right, Epée ,0
16,20,325, HUNGARY, Right, Epée ,19,165, SWEDEN, Left, Epée ,0
16,19,263, KOREA, Left, Epée ,18,777, ROMANIA, Left, Epée ,1
8,19,297, ROMANIA, Right, Epée ,19,9999999, POLAND, Right, Epée ,1
8,18,90, ISRAEL, Right, Epée ,18,398, HUNGARY, Right, Epée ,1
8,19,311, RUSSIA, Left, Epée ,17,140, CHINA, Left, Epée ,0
8,20,325, HUNGARY, Right, Epée ,18,777, ROMANIA, Left, Epée ,0
4,19,9999999, POLAND, Right, Epée ,18,398, HUNGARY, Right, Epée ,0
4,19,311, RUSSIA, Left, Epée ,20,325, HUNGARY, Right, Epée ,0
2,19,9999999, POLAND, Right, Epée ,19,311, RUSSIA, Left, Epée ,1
32,19,464, ITALY, Left, Epée ,19,327, FRANCE, Right, Epée ,1
32,19,98, BRAZIL, Left, Epée ,20,9999999, KOREA, Left, Epée ,1
32,19,386, POLAND, Left, Epée ,19,9999999, ISRAEL, Right, Epée ,1
32,20,9999999, UKRAINE, Right, Epée ,19,9999999, POLAND, Right, Epée ,1
32,18,396, USA, Right, Epée ,19,402, JAPAN, Left, Epée ,0
32,19,424, ESTONIA, Right, Epée ,20,433, KAZAKHSTAN, Right, Epée ,1
32,19,46, CZECH REPUBLIC, Left, Epée ,20,417, ITALY, Right, Epée ,0
32,20,358, JAPAN, Right, Epée ,20,177, FRANCE, Right, Epée ,1
32,20,305, RUSSIA, Left, Epée ,20,487, BELGIUM, Right, Epée ,0
32,20,78, ITALY, Right, Epée ,20,938, HUNGARY, Right, Epée ,0
32,17,52, ITALY, Left, Epée ,18,1021, NETHERLANDS, Right, Epée ,0
32,18,9999999, USA, Left, Epée ,20,567, PORTUGAL, Right, Epée ,0
32,19,313, HUNGARY, Right, Epée ,19,106, HUNGARY, Right, Epée ,1
32,18,9999999, KAZAKHSTAN, Right, Epée ,20,303, ESTONIA, Left, Epée ,0
32,17,134, KYRGYZSTAN, Left, Epée ,20,187, BELGIUM, Right, Epée ,1
32,20,239, SWITZERLAND, Right, Epée ,20,315, BULGARIA, Right, Epée ,0
16,19,327, FRANCE, Right, Epée ,20,9999999, KOREA, Left, Epée ,0
16,19,9999999, ISRAEL, Right, Epée ,19,9999999, POLAND, Right, Epée ,1
16,18,396, USA, Right, Epée ,20,433, KAZAKHSTAN, Right, Epée ,1
16,19,46, CZECH REPUBLIC, Left, Epée ,20,177, FRANCE, Right, Epée ,1
16,20,305, RUSSIA, Left, Epée ,20,78, ITALY, Right, Epée ,0
16,17,52, ITALY, Left, Epée ,18,9999999, USA, Left, Epée ,0
16,19,106, HUNGARY, Right, Epée ,18,9999999, KAZAKHSTAN, Right, Epée ,0
16,20,187, BELGIUM, Right, Epée ,20,239, SWITZERLAND, Right, Epée ,0
8,19,327, FRANCE, Right, Epée ,19,9999999, POLAND, Right, Epée ,0
8,20,433, KAZAKHSTAN, Right, Epée ,20,177, FRANCE, Right, Epée ,1
8,20,305, RUSSIA, Left, Epée ,17,52, ITALY, Left, Epée ,1
8,19,106, HUNGARY, Right, Epée ,20,187, BELGIUM, Right, Epée ,0
4,19,327, FRANCE, Right, Epée ,20,177, FRANCE, Right, Epée ,1
4,17,52, ITALY, Left, Epée ,19,106, HUNGARY, Right, Epée ,0
2,20,177, FRANCE, Right, Epée ,17,52, ITALY, Left, Epée ,0
32,28,1, UKRAINE, Right, Sabre ,19,26, JAPAN, Right, Sabre ,0
32,34,64, RUSSIA, Right, Sabre ,21,7, RUSSIA, Right, Sabre ,0
32,20,37, JAPAN, Right, Sabre ,28,14, KOREA, Right, Sabre ,1
32,25,54, KOREA, Right, Sabre ,30,8, KOREA, Left, Sabre ,0
32,30,5, ROMANIA, Right, Sabre ,27,27, GREECE, Left, Epée ,0
32,22,90, ITALY, Right, Sabre ,24,15, ITALY, Left, Sabre ,1
32,22,13, CHINA, Right, Sabre ,22,50, FRANCE, Right, Sabre ,0
32,18,107, USA, Right, Sabre ,29,4, FRANCE, Right, Sabre ,1
32,28,12, ITALY, Left, Sabre ,29,58, KOREA, Right, Sabre ,0
32,24,116, ITALY, Right, Sabre ,30,9, USA, Left, Sabre ,1
32,29,20, GERMANY, Right, Foil ,28,45, USA, Right, Sabre ,0
32,21,21, RUSSIA, Left, Sabre ,30,17, FRANCE, Right, Sabre ,1
32,22,11, FRANCE, Right, Sabre ,24,145, KOREA, Left, Sabre ,0
32,22,61, RUSSIA, Left, Sabre ,33,29, USA, Left, Sabre ,1
32,24,98, KOREA, Right, Sabre ,29,41, KOREA, Right, Sabre ,1
32,27,93, USA, Right, Sabre ,23,3, HUNGARY, Right, Sabre ,1
16,28,1, UKRAINE, Right, Sabre ,34,64, RUSSIA, Right, Sabre ,0
16,28,14, KOREA, Right, Sabre ,25,54, KOREA, Right, Sabre ,0
16,30,5, ROMANIA, Right, Sabre ,24,15, ITALY, Left, Sabre ,0
16,22,13, CHINA, Right, Sabre ,29,4, FRANCE, Right, Sabre ,0
16,28,12, ITALY, Left, Sabre ,30,9, USA, Left, Sabre ,0
16,29,20, GERMANY, Right, Foil ,30,17, FRANCE, Right, Sabre ,0
16,22,11, FRANCE, Right, Sabre ,33,29, USA, Left, Sabre ,1
16,29,41, KOREA, Right, Sabre ,23,3, HUNGARY, Right, Sabre ,1
8,28,1, UKRAINE, Right, Sabre ,28,14, KOREA, Right, Sabre ,0
8,30,5, ROMANIA, Right, Sabre ,22,13, CHINA, Right, Sabre ,0
8,28,12, ITALY, Left, Sabre ,29,20, GERMANY, Right, Foil ,1
8,33,29, USA, Left, Sabre ,23,3, HUNGARY, Right, Sabre ,1
4,28,1, UKRAINE, Right, Sabre ,30,5, ROMANIA, Right, Sabre ,0
4,29,20, GERMANY, Right, Foil ,23,3, HUNGARY, Right, Sabre ,1
2,28,1, UKRAINE, Right, Sabre ,23,3, HUNGARY, Right, Sabre ,0
32,24,7, ITALY, Left, Sabre ,23,142, KOREA, Left, Sabre ,0
32,20,40, CHINA, Left, Sabre ,26,12, ITALY, Right, Sabre ,1
32,25,6, RUSSIA, Right, Sabre ,25,31, GERMANY, Right, Sabre ,0
32,30,28, UKRAINE, Right, Sabre ,29,9, GERMANY, Right, Sabre ,1
32,28,4, HUNGARY, Right, Sabre ,21,41, CHINA, Right, Sabre ,0
32,27,22, GERMANY, Right, Sabre ,24,47, ROMANIA, Right, Sabre ,0
32,33,10, FRANCE, Right, Sabre ,24,18, KOREA, Right, Sabre ,0
32,25,21, KOREA, Right, Sabre ,22,5, KOREA, Right, Sabre ,1
32,25,8, HUNGARY, Right, Sabre ,26,30, CHINA, Right, Sabre ,1
32,40,29, ITALY, Right, Sabre ,28,16, USA, Right, Sabre ,0
32,28,13, IRAN, Right, Sabre ,26,36, JAPAN, Right, Sabre ,0
32,21,43, ITALY, Right, Sabre ,23,1, USA, Left, Sabre ,1
32,36,17, FRANCE, Right, Sabre ,24,77, RUSSIA, Right, Sabre ,0
32,24,39, FRANCE, Right, Sabre ,35,3, KOREA, Right, Sabre ,1
32,31,11, ITALY, Left, Sabre ,22,129, KOREA, Left, Sabre ,0
32,26,57, ITALY, Right, Sabre ,29,2, KOREA, Right, Sabre ,0
16,24,7, ITALY, Left, Sabre ,26,12, ITALY, Right, Sabre ,0
16,25,6, RUSSIA, Right, Sabre ,29,9, GERMANY, Right, Sabre ,0
16,28,4, HUNGARY, Right, Sabre ,27,22, GERMANY, Right, Sabre ,0
16,33,10, FRANCE, Right, Sabre ,22,5, KOREA, Right, Sabre ,0
16,26,30, CHINA, Right, Sabre ,40,29, ITALY, Right, Sabre ,1
16,28,13, IRAN, Right, Sabre ,23,1, USA, Left, Sabre ,1
16,36,17, FRANCE, Right, Sabre ,35,3, KOREA, Right, Sabre ,1
16,31,11, ITALY, Left, Sabre ,26,57, ITALY, Right, Sabre ,0
8,24,7, ITALY, Left, Sabre ,25,6, RUSSIA, Right, Sabre ,1
8,28,4, HUNGARY, Right, Sabre ,33,10, FRANCE, Right, Sabre ,0
8,40,29, ITALY, Right, Sabre ,23,1, USA, Left, Sabre ,1
8,35,3, KOREA, Right, Sabre ,31,11, ITALY, Left, Sabre ,0
4,25,6, RUSSIA, Right, Sabre ,28,4, HUNGARY, Right, Sabre ,1
4,23,1, USA, Left, Sabre ,35,3, KOREA, Right, Sabre ,1
2,28,4, HUNGARY, Right, Sabre ,35,3, KOREA, Right, Sabre ,0
32,16,9999999, MEXICO, Right, Foil ,16,130, USA, Right, Foil ,1
32,27,170, CUBA, Right, Foil ,18,9999999, MEXICO, Right, Foil ,1
32,30,163, CUBA, Right, Foil ,16,9999999, USA, Right, Foil ,1
32,24,9999999, MEXICO, Right, Foil ,16,336, MEXICO, Right, Foil ,0
32,22,109, CUBA, Right, Foil ,29,114, HONG KONG, Right, Foil ,1
32,19,283, MEXICO, Right, Foil ,19,490, MEXICO, Right, Foil ,1
32,20,9999999, MEXICO, Right, Foil ,24,224, GUATEMALA, Right, Foil ,1
32,23,254, MEXICO, Left, Foil ,24,102, MEXICO, Right, Foil ,1
32,18,222, DOMINICAN REPUBLIC, Right, Foil ,18,117, SINGAPORE, Left, Foil ,1
32,14,488, AUSTRALIA, Right, Foil ,20,151, MEXICO, Right, Foil ,1
32,15,9999999, MEXICO, Right, Foil ,27,84, MEXICO, Right, Foil ,1
32,30,168, CHILE, Right, Foil ,22,325, MEXICO, Right, Foil ,1
16,28,86, MEXICO, Right, Foil ,16,130, USA, Right, Foil ,1
16,18,9999999, MEXICO, Right, Foil ,16,9999999, USA, Right, Foil ,1
16,24,9999999, MEXICO, Right, Foil ,29,114, HONG KONG, Right, Foil ,0
16,19,490, MEXICO, Right, Foil ,23,165, CUBA, Left, Foil ,0
16,31,22, CANADA, Right, Foil ,24,224, GUATEMALA, Right, Foil ,0
16,24,102, MEXICO, Right, Foil ,18,117, SINGAPORE, Left, Foil ,1
16,20,151, MEXICO, Right, Foil ,27,84, MEXICO, Right, Foil ,0
16,22,325, MEXICO, Right, Foil ,22,83, NETHERLANDS, Right, Foil ,0
8,16,130, USA, Right, Foil ,16,9999999, USA, Right, Foil ,0
8,24,9999999, MEXICO, Right, Foil ,19,490, MEXICO, Right, Foil ,0
8,31,22, CANADA, Right, Foil ,18,117, SINGAPORE, Left, Foil ,0
8,20,151, MEXICO, Right, Foil ,22,325, MEXICO, Right, Foil ,0
4,16,130, USA, Right, Foil ,24,9999999, MEXICO, Right, Foil ,0
4,31,22, CANADA, Right, Foil ,20,151, MEXICO, Right, Foil ,1
2,16,130, USA, Right, Foil ,20,151, MEXICO, Right, Foil ,0
32,24,163, MEXICO, Left, Foil ,20,9999999, MEXICO, Right, Foil ,0
32,23,109, CUBA, Left, Foil ,27,669, CZECH REPUBLIC, Right, Foil ,1
32,19,489, DOMINICAN REPUBLIC, Right, Foil ,29,225, MEXICO, Right, Foil ,1
32,26,199, GUATEMALA, Right, Foil ,19,9999999, MEXICO, Right, Foil ,1
32,17,395, MEXICO, Right, Foil ,23,525, CHINESE TAIPEI, Right, Foil ,1
32,17,301, MEXICO, Right, Foil ,18,403, MEXICO, Left, Foil ,0
32,20,9999999, MEXICO, Right, Foil ,24,542, GREAT BRITAIN, Right, Foil ,0
32,20,594, MEXICO, Left, Foil ,22,236, CUBA, Right, Foil ,0
32,22,413, GREAT BRITAIN, Right, Foil ,25,378, MEXICO, Right, Foil ,1
32,30,9999999, CANADA, Right, Foil ,22,511, DOMINICAN REPUBLIC, Right, Foil ,0
32,16,9999999, MEXICO, Right, Foil ,17,410, MEXICO, Right, Foil ,0
32,19,382, MEXICO, Right, Foil ,23,386, MEXICO, Right, Foil ,1
16,22,115, MEXICO, Right, Foil ,24,163, MEXICO, Left, Foil ,0
16,27,669, CZECH REPUBLIC, Right, Foil ,29,225, MEXICO, Right, Foil ,1
16,19,9999999, MEXICO, Right, Foil ,23,525, CHINESE TAIPEI, Right, Foil ,0
16,24,19, CZECH REPUBLIC, Right, Foil ,20,9999999, MEXICO, Right, Foil ,0
16,20,594, MEXICO, Left, Foil ,25,378, MEXICO, Right, Foil ,1
16,30,9999999, CANADA, Right, Foil ,16,9999999, MEXICO, Right, Foil ,0
16,23,386, MEXICO, Right, Foil ,30,31, TURKEY, Right, Foil ,1
8,22,115, MEXICO, Right, Foil ,29,225, MEXICO, Right, Foil ,0
8,19,9999999, MEXICO, Right, Foil ,17,301, MEXICO, Right, Foil ,1
8,24,19, CZECH REPUBLIC, Right, Foil ,25,378, MEXICO, Right, Foil ,0
8,30,9999999, CANADA, Right, Foil ,30,31, TURKEY, Right, Foil ,1
4,22,115, MEXICO, Right, Foil ,17,301, MEXICO, Right, Foil ,0
4,24,19, CZECH REPUBLIC, Right, Foil ,30,31, TURKEY, Right, Foil ,1
2,22,115, MEXICO, Right, Foil ,30,31, TURKEY, Right, Foil ,1
32,38,2, UKRAINE, Right, Epée ,34,61, UZBEKISTAN, Right, Epée ,0
32,35,55, CZECH REPUBLIC, Right, Epée ,22,142, UKRAINE, Right, Epée ,0
32,31,8, JAPAN, Left, Epée ,25,57, RUSSIA, Left, Epée ,0
32,26,43, RUSSIA, Left, Epée ,29,11, FRANCE, Right, Epée ,1
32,34,18, KOREA, Right, Epée ,21,9, JAPAN, Right, Epée ,1
32,24,140, KAZAKHSTAN, Right, Epée ,33,4, VENEZUELA, Left, Epée ,1
32,27,59, FRANCE, Right, Epée ,25,13, UKRAINE, Left, Epée ,0
32,25,21, ITALY, Right, Epée ,21,38, GERMANY, Left, Epée ,1
32,37,39, POLAND, Left, Epée ,29,32, ITALY, Right, Epée ,1
32,32,22, RUSSIA, Right, Epée ,28,124, JAPAN, Left, Epée ,0
32,35,19, NETHERLANDS, Right, Epée ,27,17, FRANCE, Right, Epée ,0
32,23,3, KOREA, Right, Epée ,19,106, HUNGARY, Right, Epée ,1
32,30,95, RUSSIA, Right, Epée ,38,10, ESTONIA, Right, Epée ,1
32,32,62, KAZAKHSTAN, Right, Epée ,34,5, KOREA, Right, Epée ,1
16,38,2, UKRAINE, Right, Epée ,35,55, CZECH REPUBLIC, Right, Epée ,0
16,31,8, JAPAN, Left, Epée ,29,11, FRANCE, Right, Epée ,1
16,21,9, JAPAN, Right, Epée ,33,4, VENEZUELA, Left, Epée ,0
16,21,38, GERMANY, Left, Epée ,29,32, ITALY, Right, Epée ,0
16,32,22, RUSSIA, Right, Epée ,35,19, NETHERLANDS, Right, Epée ,0
16,19,106, HUNGARY, Right, Epée ,38,10, ESTONIA, Right, Epée ,1
8,38,2, UKRAINE, Right, Epée ,29,11, FRANCE, Right, Epée ,1
8,21,9, JAPAN, Right, Epée ,27,59, FRANCE, Right, Epée ,1
8,21,38, GERMANY, Left, Epée ,32,22, RUSSIA, Right, Epée ,1
4,29,11, FRANCE, Right, Epée ,27,59, FRANCE, Right, Epée ,0
32,24,163, MEXICO, Left, Foil ,20,9999999, MEXICO, Right, Foil ,0
32,23,109, CUBA, Left, Foil ,27,669, CZECH REPUBLIC, Right, Foil ,1
32,19,489, DOMINICAN REPUBLIC, Right, Foil ,29,225, MEXICO, Right, Foil ,1
32,26,199, GUATEMALA, Right, Foil ,19,9999999, MEXICO, Right, Foil ,1
32,17,395, MEXICO, Right, Foil ,23,525, CHINESE TAIPEI, Right, Foil ,1
32,17,301, MEXICO, Right, Foil ,18,403, MEXICO, Left, Foil ,0
32,20,9999999, MEXICO, Right, Foil ,24,542, GREAT BRITAIN, Right, Foil ,0
32,20,594, MEXICO, Left, Foil ,22,236, CUBA, Right, Foil ,0
32,22,413, GREAT BRITAIN, Right, Foil ,25,378, MEXICO, Right, Foil ,1
32,30,9999999, CANADA, Right, Foil ,22,511, DOMINICAN REPUBLIC, Right, Foil ,0
32,16,9999999, MEXICO, Right, Foil ,17,410, MEXICO, Right, Foil ,0
32,19,382, MEXICO, Right, Foil ,23,386, MEXICO, Right, Foil ,1
16,22,115, MEXICO, Right, Foil ,24,163, MEXICO, Left, Foil ,0
16,27,669, CZECH REPUBLIC, Right, Foil ,29,225, MEXICO, Right, Foil ,1
16,19,9999999, MEXICO, Right, Foil ,23,525, CHINESE TAIPEI, Right, Foil ,0
16,24,19, CZECH REPUBLIC, Right, Foil ,20,9999999, MEXICO, Right, Foil ,0
16,20,594, MEXICO, Left, Foil ,25,378, MEXICO, Right, Foil ,1
16,30,9999999, CANADA, Right, Foil ,16,9999999, MEXICO, Right, Foil ,0
16,23,386, MEXICO, Right, Foil ,30,31, TURKEY, Right, Foil ,1
8,22,115, MEXICO, Right, Foil ,29,225, MEXICO, Right, Foil ,0
8,19,9999999, MEXICO, Right, Foil ,17,301, MEXICO, Right, Foil ,1
8,24,19, CZECH REPUBLIC, Right, Foil ,25,378, MEXICO, Right, Foil ,0
8,30,9999999, CANADA, Right, Foil ,30,31, TURKEY, Right, Foil ,1
4,22,115, MEXICO, Right, Foil ,17,301, MEXICO, Right, Foil ,0
4,24,19, CZECH REPUBLIC, Right, Foil ,30,31, TURKEY, Right, Foil ,1
2,22,115, MEXICO, Right, Foil ,30,31, TURKEY, Right, Foil ,1
32,21,107, SWEDEN, Right, Epée ,53,395, SWEDEN, Right, Epée ,0
32,33,210, NORWAY, Right, Epée ,22,172, LITHUANIA, Right, Epée ,1
32,20,420, FINLAND, Right, Epée ,38,68, ESTONIA, Left, Epée ,0
32,22,209, PANAMA, Right, Epée ,21,427, SWEDEN, Right, Epée ,1
32,24,641, GREAT BRITAIN, Right, Epée ,22,245, INDIA, Right, Epée ,1
32,25,635, JAMAICA, Left, Epée ,27,743, FINLAND, Right, Epée ,0
32,41,9999999, FINLAND, Right, Epée ,24,9, ESTONIA, Left, Epée ,1
32,33,25, ESTONIA, Right, Epée ,22,171, INDIA, Right, Epée ,0
32,26,218, FINLAND, Right, Epée ,23,137, SWEDEN, Right, Epée ,0
32,23,160, FINLAND, Right, Epée ,22,9999999, CANADA, Left, Epée ,1
32,22,365, CANADA, Right, Epée ,26,43, HUNGARY, Right, Epée ,1
32,23,48, HONG KONG, Right, Epée ,21,332, FINLAND, Right, Epée ,0
32,21,224, INDIA, Right, Epée ,28,126, ESTONIA, Right, Epée ,1
32,23,147, HONG KONG, Right, Epée ,31,546, GREAT BRITAIN, Right, Epée ,0
16,22,172, LITHUANIA, Right, Epée ,20,420, FINLAND, Right, Epée ,0
16,21,427, SWEDEN, Right, Epée ,22,245, INDIA, Right, Epée ,1
16,25,635, JAMAICA, Left, Epée ,24,9, ESTONIA, Left, Epée ,1
16,33,25, ESTONIA, Right, Epée ,26,218, FINLAND, Right, Epée ,0
16,22,9999999, CANADA, Left, Epée ,26,43, HUNGARY, Right, Epée ,1
16,23,48, HONG KONG, Right, Epée ,28,126, ESTONIA, Right, Epée ,1
8,21,107, SWEDEN, Right, Epée ,22,172, LITHUANIA, Right, Epée ,1
8,22,245, INDIA, Right, Epée ,24,9, ESTONIA, Left, Epée ,1
8,33,25, ESTONIA, Right, Epée ,26,43, HUNGARY, Right, Epée ,1
4,22,172, LITHUANIA, Right, Epée ,24,9, ESTONIA, Left, Epée ,1
4,26,43, HUNGARY, Right, Epée ,28,126, ESTONIA, Right, Epée ,0
2,24,9, ESTONIA, Left, Epée ,26,43, HUNGARY, Right, Epée ,0
32,31,76, ESTONIA, Right, Epée ,25,131, CHILE, Left, Epée ,0
32,35,364, SWITZERLAND, Right, Epée ,34,122, ESTONIA, Right, Epée ,1
32,23,605, NORWAY, Right, Epée ,23,294, INDIA, Right, Epée ,0
32,27,116, CHILE, Right, Epée ,21,118, AUSTRIA, Left, Epée ,1
32,22,413, SWEDEN, Left, Epée ,21,159, SWEDEN, Right, Epée ,1
32,37,337, NORWAY, Left, Epée ,22,302, SWEDEN, Right, Epée ,0
32,29,9999999, ESTONIA, Left, Epée ,28,215, KUWAIT, Right, Epée ,1
32,57,569, SWEDEN, Right, Epée ,32,114, PANAMA, Left, Epée ,0
32,19,258, FINLAND, Right, Epée ,20,303, ESTONIA, Left, Epée ,1
32,21,304, DENMARK, Right, Epée ,31,579, SWITZERLAND, Right, Epée ,0
32,25,212, CHINESE TAIPEI, Right, Epée ,21,274, CHINESE TAIPEI, Left, Epée ,0
32,21,162, CHILE, Right, Epée ,38,637, SWEDEN, Right, Epée ,0
32,24,345, HONG KONG, Right, Epée ,28,905, INDIA, Left, Epée ,0
32,22,143, FINLAND, Right, Epée ,22,9999999, FINLAND, Right, Epée ,0
32,26,311, FINLAND, Right, Epée ,29,50, FINLAND, Left, Epée ,0
16,31,76, ESTONIA, Right, Epée ,34,122, ESTONIA, Right, Epée ,0
16,23,605, NORWAY, Right, Epée ,21,118, AUSTRIA, Left, Epée ,1
16,21,159, SWEDEN, Right, Epée ,37,337, NORWAY, Left, Epée ,0
16,28,215, KUWAIT, Right, Epée ,57,569, SWEDEN, Right, Epée ,1
16,24,105, ESTONIA, Right, Epée ,20,303, ESTONIA, Left, Epée ,0
16,21,304, DENMARK, Right, Epée ,25,212, CHINESE TAIPEI, Right, Epée ,1
16,21,162, CHILE, Right, Epée ,24,345, HONG KONG, Right, Epée ,0
16,22,143, FINLAND, Right, Epée ,26,311, FINLAND, Right, Epée ,1
8,31,76, ESTONIA, Right, Epée ,21,118, AUSTRIA, Left, Epée ,0
8,21,159, SWEDEN, Right, Epée ,57,569, SWEDEN, Right, Epée ,0
8,24,105, ESTONIA, Right, Epée ,25,212, CHINESE TAIPEI, Right, Epée ,1
8,21,162, CHILE, Right, Epée ,26,311, FINLAND, Right, Epée ,1
4,31,76, ESTONIA, Right, Epée ,21,159, SWEDEN, Right, Epée ,0
4,25,212, CHINESE TAIPEI, Right, Epée ,26,311, FINLAND, Right, Epée ,1
2,31,76, ESTONIA, Right, Epée ,26,311, FINLAND, Right, Epée ,0
32,28,1, RUSSIA, Right, Foil ,28,41, RUSSIA, Right, Foil ,1
32,29,31, ITALY, Left, Foil ,21,77, ITALY, Right, Foil ,1
32,30,44, RUSSIA, Right, Foil ,23,55, ITALY, Right, Foil ,0
32,37,11, KOREA, Left, Foil ,21,15, JAPAN, Left, Foil ,1
32,29,68, JAPAN, Right, Foil ,23,8, CANADA, Left, Foil ,1
32,24,134, AUSTRIA, Right, Foil ,24,52, HONG KONG, Right, Foil ,1
32,24,78, FRANCE, Right, Foil ,24,3, USA, Right, Foil ,1
32,27,7, FRANCE, Right, Foil ,30,25, KOREA, Right, Foil ,1
32,21,18, POLAND, Right, Foil ,24,32, USA, Left, Foil ,0
32,27,12, GERMANY, Right, Foil ,24,34, USA, Right, Foil ,0
32,21,74, RUSSIA, Right, Foil ,29,13, USA, Right, Foil ,1
32,24,10, RUSSIA, Right, Foil ,26,33, RUSSIA, Right, Foil ,0
32,22,35, ITALY, Right, Foil ,24,9, ITALY, Right, Foil ,1
32,23,54, RUSSIA, Left, Foil ,28,20, ITALY, Left, Foil ,0
32,19,6, GERMANY, Left, Foil ,31,22, CANADA, Right, Foil ,0
16,28,1, RUSSIA, Right, Foil ,21,77, ITALY, Right, Foil ,0
16,21,15, JAPAN, Left, Foil ,23,8, CANADA, Left, Foil ,1
16,24,52, HONG KONG, Right, Foil ,24,3, USA, Right, Foil ,1
16,30,25, KOREA, Right, Foil ,21,18, POLAND, Right, Foil ,1
16,27,12, GERMANY, Right, Foil ,29,13, USA, Right, Foil ,0
16,24,10, RUSSIA, Right, Foil ,24,9, ITALY, Right, Foil ,1
16,23,54, RUSSIA, Left, Foil ,19,6, GERMANY, Left, Foil ,1
8,28,1, RUSSIA, Right, Foil ,30,44, RUSSIA, Right, Foil ,0
8,23,8, CANADA, Left, Foil ,24,3, USA, Right, Foil ,1
8,21,18, POLAND, Right, Foil ,27,12, GERMANY, Right, Foil ,1
8,24,9, ITALY, Right, Foil ,19,6, GERMANY, Left, Foil ,1
4,28,1, RUSSIA, Right, Foil ,24,3, USA, Right, Foil ,0
4,27,12, GERMANY, Right, Foil ,19,6, GERMANY, Left, Foil ,0
2,28,1, RUSSIA, Right, Foil ,27,12, GERMANY, Right, Foil ,0
32,24,8, USA, Right, Foil ,25,22, HONG KONG, Right, Foil ,1
32,28,17, EGYPT, Left, Foil ,27,11, FRANCE, Right, Foil ,0
32,37,14, FRANCE, Left, Foil ,28,64, JAPAN, Left, Foil ,0
32,36,41, GERMANY, Right, Foil ,29,30, RUSSIA, Left, Foil ,0
32,29,1, ITALY, Right, Foil ,26,84, KOREA, Right, Foil ,0
32,21,32, ITALY, Right, Foil ,21,15, HONG KONG, Left, Foil ,1
32,35,7, ITALY, Left, Foil ,19,37, USA, Right, Foil ,0
32,25,122, RUSSIA, Left, Foil ,26,12, SPAIN, Left, Foil ,1
32,26,5, RUSSIA, Right, Foil ,21,75, RUSSIA, Right, Foil ,0
32,30,39, FRANCE, Right, Foil ,30,31, TURKEY, Right, Foil ,1
32,21,49, JAPAN, Right, Foil ,32,16, FRANCE, Left, Foil ,1
32,29,29, USA, Right, Foil ,25,3, USA, Left, Foil ,1
