ID, TABLEU, C1_ID, C1_AGE, C1_RANKING, C1_NATIONALITY,C1_HANDNESS, C1_WEAPON, C2_ID, C2_AGE, C2_RANKING, C2_NATIONALITY,C2_HANDNESS, C2_WEAPON, RESULT_C1, RESULT_C2
2015-185, 32,Emil_Isleifur-SUMARLIDASON-29386,22, 375, ICELAND, Right, Sabre ,Teddy-WELLER-15297,29, 78, VIRGIN ISLANDS, Right, Sabre , D/10,  V/15
2015-185, 32,Cedric-RICHARD-37587,21, None, CANADA, Right, Sabre ,Lothar-WINIGER-12402,32, 446, SWITZERLAND, Right, Sabre , D/8,  V/15
2015-185, 32,Jan_Ole-HUELSHOERSTER-29660,22, None, GERMANY, Right, Sabre ,Joseph-POLOSSIFAKIS-17706,28, 535, CANADA, Left, Sabre , D/3,  V/15
2015-185, 32,Josip-BRAJDIC-32600,22, 324, CROATIA, Right, Sabre ,Stephen-CONCANNON-20620,32, None, IRELAND, Right, Sabre , D/7,  V/15
2015-185, 32,Stefano_Ivan-LUCCHETTI-29223,21, 53, ARGENTINA, Right, Sabre ,Sebastian_Toft-BRINGSTRUP-24377,24, None, DENMARK, Right, Sabre , V/15,  D/4
2015-185, 32,Haraldur-HUGOSSON-11100,30, None, ICELAND, Right, Sabre ,Jose-QUINTERO-28876,22, 161, VENEZUELA, Right, Sabre , D/3,  V/15
2015-185, 32,Jesus-CARVAJAL-30975,23, 499, VENEZUELA, Right, Sabre ,Thomas-KOLASA-14721,28, 255, USA, Right, Sabre , V/15,  D/9
2015-185, 16,Abraham-RODRIGUEZ-16063,31, 164, VENEZUELA, Right, Sabre ,Ibrahim_Ahmet-ANT-22241,26, 322, TURKEY, Right, Sabre , V/15,  D/11
2015-185, 16,Atanas-ARNAUDOV-28132,43, None, BULGARIA, Right, Sabre ,Teddy-WELLER-15297,29, 78, VIRGIN ISLANDS, Right, Sabre , D/7,  V/15
2015-185, 16,Ricardo_Alberto-BUSTAMANTE-15642,30, 296, ARGENTINA, Right, Sabre ,Lothar-WINIGER-12402,32, 446, SWITZERLAND, Right, Sabre , V/15,  D/4
2015-185, 16,Joseph-POLOSSIFAKIS-17706,28, 535, CANADA, Left, Sabre ,Eli-DERSHWITZ-27914,23, 1, USA, Left, Sabre , D/13,  V/15
2015-185, 16,Alexander-WEBER-3879,41, None, ARGENTINA, Left, Sabre ,Stephen-CONCANNON-20620,32, None, IRELAND, Right, Sabre , V/15,  D/8
2015-185, 16,Stefano_Ivan-LUCCHETTI-29223,21, 53, ARGENTINA, Right, Sabre ,Eliecer-ROMERO-25040,24, 50, VENEZUELA, Left, Sabre , D/10,  V/15
2015-185, 16,Ilya-MOKRETCOV-5815,34, 75, KAZAKHSTAN, Right, Sabre ,Jose-QUINTERO-28876,22, 161, VENEZUELA, Right, Sabre , V/15,  D/8
2015-185, 16,Jesus-CARVAJAL-30975,23, 499, VENEZUELA, Right, Sabre ,Alexander-CRUTCHETT-15547,29, None, GREAT BRITAIN, Right, Sabre , V/15,  D/10
2015-185, 8,Abraham-RODRIGUEZ-16063,31, 164, VENEZUELA, Right, Sabre ,Teddy-WELLER-15297,29, 78, VIRGIN ISLANDS, Right, Sabre , V/15,  D/8
2015-185, 8,Ricardo_Alberto-BUSTAMANTE-15642,30, 296, ARGENTINA, Right, Sabre ,Eli-DERSHWITZ-27914,23, 1, USA, Left, Sabre , D/11,  V/15
2015-185, 8,Alexander-WEBER-3879,41, None, ARGENTINA, Left, Sabre ,Eliecer-ROMERO-25040,24, 50, VENEZUELA, Left, Sabre , D/8,  V/15
2015-185, 8,Ilya-MOKRETCOV-5815,34, 75, KAZAKHSTAN, Right, Sabre ,Jesus-CARVAJAL-30975,23, 499, VENEZUELA, Right, Sabre , D/13,  V/15
2015-185, 4,Abraham-RODRIGUEZ-16063,31, 164, VENEZUELA, Right, Sabre ,Eli-DERSHWITZ-27914,23, 1, USA, Left, Sabre , D/12,  V/15
2015-185, 4,Eliecer-ROMERO-25040,24, 50, VENEZUELA, Left, Sabre ,Jesus-CARVAJAL-30975,23, 499, VENEZUELA, Right, Sabre , V/15,  D/14
2015-185, 2,Eli-DERSHWITZ-27914,23, 1, USA, Left, Sabre ,Eliecer-ROMERO-25040,24, 50, VENEZUELA, Left, Sabre , V/15,  D/9
2015-95, 32,A_Lam-SHIN-10773,32, 36, KOREA, Right, Epée ,Yiwen-SUN-33102,26, 4, CHINA, Left, Epée , D/13,  V/15
2015-95, 32,Jialu-HAO-27461,31, None, CHINA, Right, Epée ,Mara-NAVARRIA-9248,33, 1, ITALY, Right, Epée , D/11,  V/15
2015-95, 32,Rossella-FIAMINGO-19604,27, 24, ITALY, Left, Epée ,Julia-BELJAJEVA-20450,26, 28, ESTONIA, Right, Epée , V/15,  D/8
2015-95, 32,Anqi-XU-21110,26, None, CHINA, Right, Epée ,Courtney-HURLEY-11652,28, 11, USA, Right, Epée , V/15,  D/9
2015-95, 32,Simona-GHERMAN-5621,33, None, ROMANIA, Right, Epée ,Loredana-DINU-5671,34, None, ROMANIA, Right, Epée , D/9,  V/15
2015-95, 32,Renata-KNAPIK_MIAZGA-13503,30, 32, POLAND, Left, Epée ,Young_Mi-KANG-8284,33, 6, KOREA, Left, Epée , V/14,  D/8
2015-95, 32,Violetta-KOLOBOVA-18949,27, 16, RUSSIA, Right, Epée ,Francesca-QUONDAMCARLO-7621,34, None, ITALY, Right, Epée , V/15,  D/10
2015-95, 32,Francesca-BOSCARELLI-4388,36, 92, ITALY, Right, Epée ,Erika-KIRPU-19820,26, 31, ESTONIA, Right, Epée , V/15,  D/14
2015-95, 32,Yujie-SUN-18973,26, None, CHINA, Left, Epée ,Tiffany-GEROUDET-7767,32, None, SWITZERLAND, Left, Epée , D/14,  V/15
2015-95, 32,Katrina-LEHIS-24108,24, 9, ESTONIA, Left, Epée ,Coraline-VITALIS-28593,23, 10, FRANCE, Right, Epée , D/12,  V/15
2015-95, 32,Marie_Florence-CANDASSAMY-20179,27, 30, FRANCE, Right, Epée ,Nozomi-SATO-10485,32, None, JAPAN, Right, Epée , V/15,  D/7
2015-95, 32,Xue-QIN-31092,23, None, CHINA, Right, Epée ,Imke-DUPLITZER-3516,43, None, GERMANY, Right, Epée , D/12,  V/15
2015-95, 32,Britta-HEIDEMANN-3593,36, None, GERMANY, Right, Epée ,Kelley-HURLEY-9122,30, 14, USA, Left, Epée , D/14,  V/15
2015-95, 32,Lauren-REMBI-20181,26, 152, FRANCE, Right, Epée ,Injeong-CHOI-25200,28, 8, KOREA, Right, Epée , V/15,  D/12
2015-95, 32,Ayaka-SHIMOOKAWA-24476,30, 33, JAPAN, Left, Epée ,Katharine-HOLMES-22023,25, 34, USA, Right, Epée , D/9,  V/15
2015-95, 32,Alberta-SANTUCCIO-23170,24, 29, ITALY, Right, Epée ,Emese-SZASZ-4220,36, 3, HUNGARY, Left, Epée , D/10,  V/15
2015-95, 16,Yiwen-SUN-33102,26, 4, CHINA, Left, Epée ,Mara-NAVARRIA-9248,33, 1, ITALY, Right, Epée , V/14,  D/8
2015-95, 16,Rossella-FIAMINGO-19604,27, 24, ITALY, Left, Epée ,Anqi-XU-21110,26, None, CHINA, Right, Epée , V/13,  D/12
2015-95, 16,Loredana-DINU-5671,34, None, ROMANIA, Right, Epée ,Renata-KNAPIK_MIAZGA-13503,30, 32, POLAND, Left, Epée , V/12,  D/10
2015-95, 16,Violetta-KOLOBOVA-18949,27, 16, RUSSIA, Right, Epée ,Francesca-BOSCARELLI-4388,36, 92, ITALY, Right, Epée , D/9,  V/15
2015-95, 16,Tiffany-GEROUDET-7767,32, None, SWITZERLAND, Left, Epée ,Coraline-VITALIS-28593,23, 10, FRANCE, Right, Epée , D/13,  V/15
2015-95, 16,Marie_Florence-CANDASSAMY-20179,27, 30, FRANCE, Right, Epée ,Imke-DUPLITZER-3516,43, None, GERMANY, Right, Epée , V/15,  D/14
2015-95, 16,Kelley-HURLEY-9122,30, 14, USA, Left, Epée ,Lauren-REMBI-20181,26, 152, FRANCE, Right, Epée , V/13,  D/11
2015-95, 16,Katharine-HOLMES-22023,25, 34, USA, Right, Epée ,Emese-SZASZ-4220,36, 3, HUNGARY, Left, Epée , D/5,  V/15
2015-95, 8,Yiwen-SUN-33102,26, 4, CHINA, Left, Epée ,Rossella-FIAMINGO-19604,27, 24, ITALY, Left, Epée , V/15,  D/11
2015-95, 8,Loredana-DINU-5671,34, None, ROMANIA, Right, Epée ,Francesca-BOSCARELLI-4388,36, 92, ITALY, Right, Epée , D/10,  V/14
2015-95, 8,Coraline-VITALIS-28593,23, 10, FRANCE, Right, Epée ,Marie_Florence-CANDASSAMY-20179,27, 30, FRANCE, Right, Epée , V/15,  D/9
2015-95, 8,Kelley-HURLEY-9122,30, 14, USA, Left, Epée ,Emese-SZASZ-4220,36, 3, HUNGARY, Left, Epée , V/15,  D/13
2015-95, 4,Yiwen-SUN-33102,26, 4, CHINA, Left, Epée ,Francesca-BOSCARELLI-4388,36, 92, ITALY, Right, Epée , D/12,  V/15
2015-95, 4,Coraline-VITALIS-28593,23, 10, FRANCE, Right, Epée ,Kelley-HURLEY-9122,30, 14, USA, Left, Epée , V/15,  D/10
2015-95, 2,Francesca-BOSCARELLI-4388,36, 92, ITALY, Right, Epée ,Coraline-VITALIS-28593,23, 10, FRANCE, Right, Epée , V/15,  D/9
2015-1279, 32,Kolfinna-JONSDOTTIR-29390,23, None, ICELAND, Right, Sabre ,Allison-DUNLAP-37326,19, None, USA, Right, Sabre , D/11,  V/15
2015-1279, 16,Maria_Belen-PEREZ_MAURICE-1458,33, 39, ARGENTINA, Left, Foil ,Allison-DUNLAP-37326,19, None, USA, Right, Sabre , V/15,  D/5
2015-1279, 16,Sin_Ying-AU-15796,30, 78, HONG KONG, Right, Sabre ,Siu_In_Jenny-HO-18733,27, None, HONG KONG, Left, Sabre , V/0,  A/0
2015-1279, 16,Anna_Margret-OLAFSDOTTIR-38145,17, 304, ICELAND, Right, Sabre ,Bhavani_Devi-CHADALAVADA_ANANDHA_SUNDHARARAMAN-20960,25, 60, INDIA, Right, Sabre , D/12,  V/15
2015-1279, 16,Gudrun-JOHANNSDOTTIR-4304,43, None, ICELAND, Right, Sabre ,Fanny-DUHAMEL-14827,29, None, CANADA, Right, Sabre , V/15,  D/14
2015-1279, 16,Sally-BENNETT-32596,39, None, AUSTRALIA, Left, Sabre ,Gabriella-PAGE-25921,24, 66, CANADA, Right, Sabre , D/8,  V/15
2015-1279, 16,Giedre-RAZGUTE-38135,30, 308, LITHUANIA, Right, Sabre ,Fatma_Zehra-KOSE-32892,21, 257, TURKEY, Right, Sabre , D/2,  V/15
2015-1279, 8,Maria_Belen-PEREZ_MAURICE-1458,33, 39, ARGENTINA, Left, Foil ,Sin_Ying-AU-15796,30, 78, HONG KONG, Right, Sabre , V/15,  D/8
2015-1279, 8,Gudrun-JOHANNSDOTTIR-4304,43, None, ICELAND, Right, Sabre ,Gabriella-PAGE-25921,24, 66, CANADA, Right, Sabre , D/9,  V/15
2015-1279, 8,Giulia-GASPARIN-27317,27, 161, BRAZIL, Right, Sabre ,Fatma_Zehra-KOSE-32892,21, 257, TURKEY, Right, Sabre , D/14,  V/15
2015-1279, 4,Gabriella-PAGE-25921,24, 66, CANADA, Right, Sabre ,Fatma_Zehra-KOSE-32892,21, 257, TURKEY, Right, Sabre , V/15,  D/5
2015-1279, 2,Maria_Belen-PEREZ_MAURICE-1458,33, 39, ARGENTINA, Left, Foil ,Gabriella-PAGE-25921,24, 66, CANADA, Right, Sabre , D/13,  V/15
2015-113, 32,Ulrich-ROBEIRI-3013,36, None, FRANCE, Right, Epée ,Marco-FICHERA-24097,25, 21, ITALY, Right, Epée , V/10,  D/7
2015-113, 32,Christoph-KNEIP-3651,39, None, GERMANY, Right, Epée ,Benjamin-STEFFEN-6086,36, 25, SWITZERLAND, Left, Epée , V/15,  D/10
2015-113, 32,Daniel-JERENT-22557,27, 17, FRANCE, Right, Epée ,Richard-POKORNY-19590,27, 216, CZECH REPUBLIC, Left, Epée , D/7,  V/15
2015-113, 32,Gabor-BOCZKO-4035,41, None, HUNGARY, Right, Epée ,Jason-PRYOR-12094,31, 81, USA, Right, Epée , V/15,  D/9
2015-113, 32,Jinsun-JUNG-4958,34, 5, KOREA, Right, Epée ,Grigori-BESKIN-7227,31, 68, ISRAEL, Right, Epée , V/15,  D/10
2015-113, 32,Kazuyasu-MINOBE-20488,31, 8, JAPAN, Left, Epée ,Jean_Michel-LUCENAY-2924,40, None, FRANCE, Left, Epée , D/13,  V/15
2015-113, 32,Nikolai-NOVOSJOLOV-2620,38, 10, ESTONIA, Right, Epée ,Pavel-SUKHOV-13829,30, 95, RUSSIA, Right, Epée , D/14,  V/15
2015-113, 32,Enrico-GAROZZO-15163,29, 32, ITALY, Right, Epée ,Jongkwan-NA-31244,26, 74, KOREA, Right, Epée , V/15,  D/10
2015-113, 32,Ronan-GUSTIN-23021,31, 31, FRANCE, Right, Epée ,Bogdan-NIKISHIN-6424,38, 2, UKRAINE, Right, Epée , V/15,  D/8
2015-113, 32,Radoslaw-ZAWROTNIAK-5511,37, 39, POLAND, Left, Epée ,Martin-RUBES-27058,22, 83, CZECH REPUBLIC, Right, Epée , V/15,  D/11
2015-113, 32,Geza-IMRE-4098,44, None, HUNGARY, Left, Epée ,Matteo-TAGLIARIOL-4701,36, 227, ITALY, Right, Epée , D/10,  V/15
2015-113, 32,Anton-AVDEEV-9991,32, None, RUSSIA, Left, Epée ,Gabriele-CIMINI-28638,24, 15, ITALY, Right, Epée , D/11,  V/15
2015-113, 32,Sergey-BIDA-23681,25, 57, RUSSIA, Left, Epée ,Yannick-BOREL-19856,30, 1, FRANCE, Right, Epée , D/8,  V/15
2015-113, 32,Fabian-KAUTER-6022,33, 225, SWITZERLAND, Right, Epée ,Florian-STAUB-17515,28, None, SWITZERLAND, Right, Epée , V/15,  D/5
2015-113, 32,Jonathan-BONNAIRE-23941,27, 59, FRANCE, Right, Epée ,Gauthier-GRUMIER-2853,34, None, FRANCE, Left, Epée , D/10,  V/11
2015-113, 16,Ulrich-ROBEIRI-3013,36, None, FRANCE, Right, Epée ,Christoph-KNEIP-3651,39, None, GERMANY, Right, Epée , D/13,  V/14
2015-113, 16,Richard-POKORNY-19590,27, 216, CZECH REPUBLIC, Left, Epée ,Gabor-BOCZKO-4035,41, None, HUNGARY, Right, Epée , D/10,  V/15
2015-113, 16,Jinsun-JUNG-4958,34, 5, KOREA, Right, Epée ,Jean_Michel-LUCENAY-2924,40, None, FRANCE, Left, Epée , V/15,  D/11
2015-113, 16,Enrico-GAROZZO-15163,29, 32, ITALY, Right, Epée ,Ronan-GUSTIN-23021,31, 31, FRANCE, Right, Epée , V/15,  D/13
2015-113, 16,Radoslaw-ZAWROTNIAK-5511,37, 39, POLAND, Left, Epée ,Matteo-TAGLIARIOL-4701,36, 227, ITALY, Right, Epée , V/15,  D/13
2015-113, 16,Gabriele-CIMINI-28638,24, 15, ITALY, Right, Epée ,Yannick-BOREL-19856,30, 1, FRANCE, Right, Epée , D/7,  V/15
2015-113, 16,Fabian-KAUTER-6022,33, 225, SWITZERLAND, Right, Epée ,Gauthier-GRUMIER-2853,34, None, FRANCE, Left, Epée , V/14,  D/12
2015-113, 8,Christoph-KNEIP-3651,39, None, GERMANY, Right, Epée ,Gabor-BOCZKO-4035,41, None, HUNGARY, Right, Epée , V/15,  D/14
2015-113, 8,Enrico-GAROZZO-15163,29, 32, ITALY, Right, Epée ,Radoslaw-ZAWROTNIAK-5511,37, 39, POLAND, Left, Epée , D/14,  V/15
2015-113, 8,Yannick-BOREL-19856,30, 1, FRANCE, Right, Epée ,Fabian-KAUTER-6022,33, 225, SWITZERLAND, Right, Epée , V/15,  D/6
2015-113, 4,Radoslaw-ZAWROTNIAK-5511,37, 39, POLAND, Left, Epée ,Yannick-BOREL-19856,30, 1, FRANCE, Right, Epée , D/11,  V/15
2015-1278, 32,Rebecca-MAYLE-30522,23, 568, GREAT BRITAIN, Right, Epée ,Therese-LORENZ-1644,50, 278, AUSTRIA, Right, Epée , V/15,  D/12
2015-1278, 32,Melisa_Lara-ENGLERT_URRUTIA-21017,27, 179, ARGENTINA, Right, Epée ,Ida-KAMENISCAKOVA-36251,35, 389, SLOVAKIA, Right, Epée , V/13,  D/11
2015-1278, 32,Ana-MESIC-32567,20, 637, CROATIA, Right, Epée ,Katrina-SMITH-26534,27, 199, GREAT BRITAIN, Right, Epée , V/15,  D/11
2015-1278, 32,Hannah-VILLI_BIGOVIC-30682,21, None, CROATIA, Right, Epée ,Josipa-JOLIC-32565,20, None, CROATIA, Right, Epée , V/15,  D/10
2015-1278, 16,Joanna-HALLS-148,45, None, AUSTRALIA, Left, Foil ,Sadie-GREETHAM-30658,23, None, GREAT BRITAIN, Right, Epée , V/15,  D/7
2015-1278, 16,Paula-SCHMIDL-28728,22, 125, AUSTRIA, Right, Epée ,Isabel-DI_TELLA-27218,25, 45, ARGENTINA, Right, Epée , D/11,  V/15
2015-1278, 16,Kata-MIHALY-19595,28, 142, HUNGARY, Right, Epée ,Rebecca-MAYLE-30522,23, 568, GREAT BRITAIN, Right, Epée , V/15,  D/2
2015-1278, 16,Melisa_Lara-ENGLERT_URRUTIA-21017,27, 179, ARGENTINA, Right, Epée ,Avital-MARINUK-20699,26, None, ISRAEL, Right, Epée , D/6,  V/15
2015-1278, 16,Dagmar-CIPAROVA-11731,29, None, SLOVAKIA, Right, Epée ,Ana-MESIC-32567,20, 637, CROATIA, Right, Epée , V/15,  D/12
2015-1278, 16,Toncica-TOPIC-19633,26, None, CROATIA, Right, Epée ,Carmel-TULEN-27088,24, None, NETHERLANDS, Right, Foil , D/10,  V/12
2015-1278, 16,Paula-JUKIC-31295,20, 256, CROATIA, Right, Epée ,Nickol-TAL-22013,24, 219, ISRAEL, Right, Epée , D/6,  V/15
2015-1278, 16,Hannah-VILLI_BIGOVIC-30682,21, None, CROATIA, Right, Epée ,Kelly-BOONE-22072,27, 138, NETHERLANDS, Right, Epée , D/3,  V/15
2015-1278, 8,Joanna-HALLS-148,45, None, AUSTRALIA, Left, Foil ,Isabel-DI_TELLA-27218,25, 45, ARGENTINA, Right, Epée , V/15,  D/9
2015-1278, 8,Kata-MIHALY-19595,28, 142, HUNGARY, Right, Epée ,Avital-MARINUK-20699,26, None, ISRAEL, Right, Epée , V/15,  D/12
2015-1278, 8,Dagmar-CIPAROVA-11731,29, None, SLOVAKIA, Right, Epée ,Carmel-TULEN-27088,24, None, NETHERLANDS, Right, Foil , V/15,  D/10
2015-1278, 8,Nickol-TAL-22013,24, 219, ISRAEL, Right, Epée ,Kelly-BOONE-22072,27, 138, NETHERLANDS, Right, Epée , D/10,  V/11
2015-1278, 4,Joanna-HALLS-148,45, None, AUSTRALIA, Left, Foil ,Kata-MIHALY-19595,28, 142, HUNGARY, Right, Epée , D/9,  V/15
2015-1278, 4,Dagmar-CIPAROVA-11731,29, None, SLOVAKIA, Right, Epée ,Kelly-BOONE-22072,27, 138, NETHERLANDS, Right, Epée , D/11,  V/15
2015-1278, 2,Kata-MIHALY-19595,28, 142, HUNGARY, Right, Epée ,Kelly-BOONE-22072,27, 138, NETHERLANDS, Right, Epée , V/15,  D/12
2015-1277, 32,Jesus_Andres-LUGONES_RUGGERI-28887,27, 20, ARGENTINA, Right, Foil ,Ivan-LOVRIC-22571,26, 689, CROATIA, Right, Epée , V/15,  D/8
2015-1277, 32,Daniel-CAPALDO-24663,31, 579, SWITZERLAND, Right, Epée ,Calum-MAYNARD-37032,25, 539, GREAT BRITAIN, Right, Epée , V/15,  D/5
2015-1277, 32,Bendeguz_Lucian-SERRA-7593,38, 483, HUNGARY, Right, Epée ,Lev-AVERBUCH-16420,27, 832, ISRAEL, Right, Epée , V/15,  D/14
2015-1277, 32,Lukas-STEIS-28340,23, None, SLOVAKIA, Right, Epée ,Ziga-ZMAUC_KVAR-24551,23, None, SLOVENIA, Right, Epée , V/15,  D/14
2015-1277, 32,Solt-SERRA-17461,29, 361, HUNGARY, Right, Epée ,Ariel-VINNICKY-24955,23, 458, ISRAEL, Right, Epée , D/13,  V/15
2015-1277, 32,Denis-MIKOV-21516,38, None, RUSSIA, Left, Epée ,Bogdan-BEREZIUK-38118,44, None, UKRAINE, Right, Epée , D/12,  V/15
2015-1277, 32,Vladyslav-BOYKOV-24647,48, None, UKRAINE, Right, Epée ,Uros-BALENT-5898,38, None, SLOVENIA, Right, Epée , V/15,  D/7
2015-1277, 32,Alessandro-TACCANI-21004,26, 153, ARGENTINA, Right, Epée ,Daniel-VERESS-25800,34, None, HUNGARY, Right, Epée , V/15,  D/14
2015-1277, 32,Florian-SCHMID-1686,33, 518, AUSTRIA, Right, Epée ,Robert-KOMAN-23976,25, None, SLOVENIA, Right, Epée , V/15,  D/6
2015-1277, 32,Gianluca-ALLIEVI-38108,58, None, ITALY, Right, Epée ,Jan-CIPAR-31188,21, 486, SLOVAKIA, Right, Epée , D/12,  V/15
2015-1277, 32,Jan-GOLOBIC-20823,26, None, SLOVENIA, Left, Epée ,Evgeniy-KOLESOV-31490,30, None, RUSSIA, Right, Epée , D/8,  V/15
2015-1277, 32,Hans-KLOTZ-6027,60, 762, SWITZERLAND, Right, Epée ,Jorg-MATHE-1652,36, None, AUSTRIA, Right, Epée , D/14,  V/15
2015-1277, 32,Peter-SAPONJA-19689,28, None, SLOVENIA, Right, Epée ,Alexander-EDWARDS-31722,22, 802, GREAT BRITAIN, Right, Epée , V/15,  D/7
2015-1277, 32,Istvan-DEAK-13182,42, 1001, HUNGARY, Right, Epée ,Edoardo-DANDRASSI-19838,28, None, ITALY, Right, Epée , D/10,  V/15
2015-1277, 16,Jesus_Andres-LUGONES_RUGGERI-28887,27, 20, ARGENTINA, Right, Foil ,Daniel-CAPALDO-24663,31, 579, SWITZERLAND, Right, Epée , V/15,  D/13
2015-1277, 16,Bendeguz_Lucian-SERRA-7593,38, 483, HUNGARY, Right, Epée ,Lukas-STEIS-28340,23, None, SLOVAKIA, Right, Epée , V/15,  D/4
2015-1277, 16,Ariel-VINNICKY-24955,23, 458, ISRAEL, Right, Epée ,Bogdan-BEREZIUK-38118,44, None, UKRAINE, Right, Epée , V/15,  D/8
2015-1277, 16,Alessandro-TACCANI-21004,26, 153, ARGENTINA, Right, Epée ,Florian-SCHMID-1686,33, 518, AUSTRIA, Right, Epée , D/11,  V/15
2015-1277, 16,Evgeniy-KOLESOV-31490,30, None, RUSSIA, Right, Epée ,Jorg-MATHE-1652,36, None, AUSTRIA, Right, Epée , D/3,  V/8
2015-1277, 16,Peter-SAPONJA-19689,28, None, SLOVENIA, Right, Epée ,Edoardo-DANDRASSI-19838,28, None, ITALY, Right, Epée , D/5,  V/15
2015-1277, 8,Jesus_Andres-LUGONES_RUGGERI-28887,27, 20, ARGENTINA, Right, Foil ,Bendeguz_Lucian-SERRA-7593,38, 483, HUNGARY, Right, Epée , V/15,  D/14
2015-1277, 8,Jorg-MATHE-1652,36, None, AUSTRIA, Right, Epée ,Edoardo-DANDRASSI-19838,28, None, ITALY, Right, Epée , V/15,  D/10
2015-1277, 4,Jesus_Andres-LUGONES_RUGGERI-28887,27, 20, ARGENTINA, Right, Foil ,Ariel-VINNICKY-24955,23, 458, ISRAEL, Right, Epée , V/15,  D/11
2015-145, 32,Alexey-CHEREMISINOV-15375,33, 6, RUSSIA, Right, Foil ,Young_Ho-KWON-8278,33, 297, KOREA, Left, Foil , D/12,  V/13
2015-145, 32,Andre-SANITA-24117,26, 85, GERMANY, Left, Foil ,Jeremy-CADOT-10794,32, 16, FRANCE, Left, Foil , D/9,  V/15
2015-145, 32,Alexander-CHOUPENITCH-21765,24, 19, CZECH REPUBLIC, Right, Foil ,Richard-KRUSE-3256,35, 2, GREAT BRITAIN, Right, Foil , V/15,  D/9
2015-145, 32,Peter-JOPPICH-3629,36, 41, GERMANY, Right, Foil ,James_Andrew-DAVIS-17052,27, 26, GREAT BRITAIN, Left, Foil , D/5,  V/15
2015-145, 32,Julien-MERTINE-17449,30, 39, FRANCE, Right, Foil ,Renal-GANEEV-5774,34, None, RUSSIA, Left, Foil , D/14,  V/15
2015-145, 32,Erwan-LE_PECHOUX-2908,37, 14, FRANCE, Left, Foil ,Andrii-POGREBNIAK-15368,30, 60, UKRAINE, Left, Foil , V/15,  D/8
2015-145, 32,Riki-OISHI-23771,24, 145, JAPAN, Right, Foil ,Jianfei-MA-10399,34, 299, CHINA, Right, Foil , V/15,  D/14
2015-145, 32,Jialuo-SHI-24489,25, 56, CHINA, Left, Foil ,David-WILLETTE-18074,27, None, USA, Right, Foil , V/15,  D/14
2015-145, 32,Dmitry-ZHEREBCHENKO-16396,29, 30, RUSSIA, Left, Foil ,Jun-HEO-16436,30, 10, KOREA, Right, Foil , V/15,  D/12
2015-145, 32,Giorgio-AVOLA-17823,29, 9, ITALY, Right, Foil ,Dmitry-KOMISSAROV-20769,28, 266, RUSSIA, Right, Foil , V/15,  D/9
2015-145, 32,Timur-SAFIN-25212,26, 5, RUSSIA, Right, Foil ,Alexander-MASSIALAS-21958,24, 8, USA, Right, Foil , D/9,  V/15
2015-145, 32,Enzo-LEFORT-22555,27, 11, FRANCE, Right, Foil ,Artur-AKHMATKHUZIN-16397,30, None, RUSSIA, Right, Foil , D/14,  V/15
2015-145, 32,Siu_Lun-CHEUNG-12428,33, 25, HONG KONG, Right, Foil ,Andrea-CASSARA-4423,35, 7, ITALY, Left, Foil , D/7,  V/15
2015-145, 32,Yuki-OTA-4850,33, None, JAPAN, Right, Foil ,Haiwei-CHEN-32250,24, 335, CHINA, Left, Foil , V/15,  D/9
2015-145, 32,Miles-CHAMLEY_WATSON-12343,29, 29, USA, Right, Foil ,Race-IMBODEN-23013,25, 3, USA, Left, Foil , V/15,  D/10
2015-145, 16,Young_Ho-KWON-8278,33, 297, KOREA, Left, Foil ,Jeremy-CADOT-10794,32, 16, FRANCE, Left, Foil , V/15,  D/10
2015-145, 16,Alexander-CHOUPENITCH-21765,24, 19, CZECH REPUBLIC, Right, Foil ,James_Andrew-DAVIS-17052,27, 26, GREAT BRITAIN, Left, Foil , V/15,  D/12
2015-145, 16,Erwan-LE_PECHOUX-2908,37, 14, FRANCE, Left, Foil ,Riki-OISHI-23771,24, 145, JAPAN, Right, Foil , V/15,  D/4
2015-145, 16,Jialuo-SHI-24489,25, 56, CHINA, Left, Foil ,Dmitry-ZHEREBCHENKO-16396,29, 30, RUSSIA, Left, Foil , D/6,  V/15
2015-145, 16,Giorgio-AVOLA-17823,29, 9, ITALY, Right, Foil ,Alexander-MASSIALAS-21958,24, 8, USA, Right, Foil , V/15,  D/8
2015-145, 16,Artur-AKHMATKHUZIN-16397,30, None, RUSSIA, Right, Foil ,Andrea-CASSARA-4423,35, 7, ITALY, Left, Foil , D/7,  V/15
2015-145, 16,Yuki-OTA-4850,33, None, JAPAN, Right, Foil ,Miles-CHAMLEY_WATSON-12343,29, 29, USA, Right, Foil , D/13,  V/15
2015-145, 8,Young_Ho-KWON-8278,33, 297, KOREA, Left, Foil ,Alexander-CHOUPENITCH-21765,24, 19, CZECH REPUBLIC, Right, Foil , D/10,  V/15
2015-145, 8,Renal-GANEEV-5774,34, None, RUSSIA, Left, Foil ,Erwan-LE_PECHOUX-2908,37, 14, FRANCE, Left, Foil , D/10,  V/15
2015-145, 8,Dmitry-ZHEREBCHENKO-16396,29, 30, RUSSIA, Left, Foil ,Giorgio-AVOLA-17823,29, 9, ITALY, Right, Foil , V/15,  D/12
2015-145, 8,Andrea-CASSARA-4423,35, 7, ITALY, Left, Foil ,Miles-CHAMLEY_WATSON-12343,29, 29, USA, Right, Foil , D/14,  V/15
